time(s),force_x(N),force_y(N),force_z(N),target_thrust(N),desire_rotor_speed(m/s),rotor_speed(m/s),battery_vol(V),,,,,,
28.35277,0.38999,0.61999,23.36878908,3.79999,762.34246,765.86853,13.03926,,,,,,
28.35375,0.38999,0.61999,23.36878908,3.79999,762.34246,763.26348,13.03931,,,,,,
28.35475,0.38999,0.61999,23.36878908,3.79999,762.34246,761.32135,13.03936,,,,,,
28.35576,0.38999,0.61999,23.36878908,3.79999,762.34246,761.32135,13.03942,,,,,,
28.35677,0.27999,0.71999,23.35786908,3.79999,762.34246,763.26348,13.03948,,,,,,
28.35779,0.27999,0.71999,23.35786908,3.79999,762.34246,763.26348,13.03954,,,,,,
28.35877,0.27999,0.71999,23.35786908,3.79999,762.34246,757.46655,13.03961,,,,,,
28.3598,0.27999,0.71999,23.35786908,3.79999,762.34246,757.46655,13.03968,,,,,,
28.36077,0.27999,0.71999,23.35786908,3.79999,762.34246,757.46655,13.03975,,,,,,
28.36181,0.27999,0.71999,23.35786908,3.79999,762.34246,754.28393,13.03983,,,,,,
28.36279,0.27999,0.71999,23.35786908,3.79999,762.34246,754.28393,13.03991,,,,,,
28.3638,0.27999,0.71999,23.35786908,3.79999,762.34246,752.3872,13.03999,,,,,,
28.36476,0.27999,0.71999,23.35786908,3.79999,762.34246,752.3872,13.04008,,,,,,
28.36576,0.27999,0.71999,23.35786908,3.79999,762.34246,754.28393,13.04017,,,,,,
28.36676,0.11,0.79999,23.36878908,3.79999,762.34246,762.61505,13.04027,,,,,,
28.36777,0.11,0.79999,23.36878908,3.79999,762.34246,762.61505,13.04037,,,,,,
28.36875,0.11,0.79999,23.36878908,3.79999,762.34246,762.61505,13.04047,,,,,,
28.36976,0.11,0.79999,23.36878908,3.79999,762.34246,762.61505,13.04057,,,,,,
28.37076,0.11,0.79999,23.36878908,3.79999,762.34246,762.61505,13.04068,,,,,,
28.37175,0.11,0.79999,23.36878908,3.79999,762.34246,762.61505,13.0408,,,,,,
28.37277,0.11,0.79999,23.36878908,3.79999,762.34246,761.32135,13.04091,,,,,,
28.37376,0.11,0.79999,23.36878908,3.79999,762.34246,766.52252,13.04103,,,,,,
28.37476,0.11,0.79999,23.36878908,3.79999,762.34246,767.83392,13.04115,,,,,,
28.37575,0.11,0.79999,23.36878908,3.79999,762.34246,767.83392,13.04128,,,,,,
28.37676,0.11,0.79999,23.36878908,3.79999,762.34246,766.52252,13.04141,,,,,,
28.37777,0.11,0.79999,23.36878908,3.79999,762.34246,761.32135,13.04154,,,,,,
28.37875,0.11,0.79999,23.36878908,3.79999,762.34246,761.32135,13.04167,,,,,,
28.37976,0.11,0.79999,23.36878908,3.79999,762.34246,761.32135,13.04181,,,,,,
28.38076,0.11,0.79999,23.36878908,3.79999,762.34246,761.32135,13.04195,,,,,,
28.38175,0.11,0.79999,23.36878908,3.79999,762.34246,761.32135,13.0421,,,,,,
28.38277,0.11,0.79999,23.36878908,3.79999,762.34246,761.32135,13.04224,,,,,,
28.38376,0.11,0.79999,23.36878908,3.79999,762.34246,765.21557,13.04239,,,,,,
28.38476,0.11,0.79999,23.36878908,3.79999,762.34246,765.21557,13.04255,,,,,,
28.38575,0.11,0.79999,23.36878908,3.79999,762.34246,765.21557,13.0427,,,,,,
28.38676,0.19999,0.42999,23.42338908,3.79999,762.34246,761.32135,13.04286,,,,,,
28.38777,0.19999,0.42999,23.42338908,3.79999,762.34246,756.82794,13.04302,,,,,,
28.38875,0.19999,0.42999,23.42338908,3.79999,762.34246,756.82794,13.04318,,,,,,
28.38975,0.19999,0.42999,23.42338908,3.79999,762.34246,756.82794,13.04335,,,,,,
28.39076,0.19999,0.42999,23.42338908,3.79999,762.34246,759.38909,13.04352,,,,,,
28.39175,0.19999,0.42999,23.42338908,3.79999,762.34246,756.82794,13.04369,,,,,,
28.39277,0.19999,0.42999,23.42338908,3.79999,762.34246,759.38909,13.04386,,,,,,
28.39376,0.19999,0.42999,23.42338908,3.79999,762.34246,756.82794,13.04404,,,,,,
28.39476,0.19999,0.42999,23.42338908,3.79999,762.34246,756.82794,13.04422,,,,,,
28.39575,0.19999,0.42999,23.42338908,3.79999,762.34246,756.82794,13.0444,,,,,,
28.39676,0.5,0.61,23.3142,3.79999,762.34246,759.38909,13.04458,,,,,,
28.39777,0.5,0.61,23.3142,3.79999,762.34246,756.82794,13.04477,,,,,,
28.39875,0.5,0.61,23.3142,3.79999,762.34246,757.46655,13.04496,,,,,,
28.39976,0.5,0.61,23.3142,3.79999,762.34246,759.38909,13.04515,,,,,,
28.40076,0.5,0.61,23.3142,3.79999,762.34246,759.38909,13.04535,,,,,,
28.40176,0.5,0.61,23.3142,3.79999,762.34246,759.38909,13.04554,,,,,,
28.40277,0.5,0.61,23.3142,3.79999,762.34246,759.38909,13.04574,,,,,,
28.40376,0.5,0.61,23.3142,3.79999,762.34246,760.03204,13.04594,,,,,,
28.40476,0.5,0.61,23.3142,3.79999,762.34246,759.38909,13.04613,,,,,,
28.40575,0.5,0.61,23.3142,3.79999,762.34246,760.03204,13.04633,,,,,,
28.40675,0.32999,1.05999,23.23774908,3.79999,762.34246,760.03204,13.04653,,,,,,
28.40777,0.32999,1.05999,23.23774908,3.79999,762.34246,760.03204,13.04672,,,,,,
28.40876,0.32999,1.05999,23.23774908,3.79999,762.34246,760.03204,13.04692,,,,,,
28.40976,0.32999,1.05999,23.23774908,3.79999,762.34246,763.26348,13.04712,,,,,,
28.41076,0.32999,1.05999,23.23774908,3.79999,762.34246,763.26348,13.04731,,,,,,
28.41176,0.32999,1.05999,23.23774908,3.79999,762.34246,763.91308,13.04751,,,,,,
28.41277,0.32999,1.05999,23.23774908,3.79999,762.34246,765.21557,13.04771,,,,,,
28.41375,0.32999,1.05999,23.23774908,3.79999,762.34246,765.21557,13.04791,,,,,,
28.41476,0.32999,1.05999,23.23774908,3.79999,762.34246,765.21557,13.04811,,,,,,
28.41576,0.32999,1.05999,23.23774908,3.79999,762.34246,765.21557,13.04831,,,,,,
28.41675,-0.02999,0.85999,23.24866908,3.79999,762.34246,765.21557,13.04852,,,,,,
28.41777,-0.02999,0.85999,23.24866908,3.79999,762.34246,765.21557,13.04872,,,,,,
28.41876,-0.02999,0.85999,23.24866908,3.79999,762.34246,764.56378,13.04892,,,,,,
28.41975,-0.02999,0.85999,23.24866908,3.79999,762.34246,765.21557,13.04912,,,,,,
28.42075,-0.02999,0.85999,23.24866908,3.79999,762.34246,765.21557,13.04932,,,,,,
28.42176,-0.02999,0.85999,23.24866908,3.79999,762.34246,765.86853,13.04951,,,,,,
28.42277,-0.02999,0.85999,23.24866908,3.79999,762.34246,765.86853,13.04971,,,,,,
28.42375,-0.02999,0.85999,23.24866908,3.79999,762.34246,765.21557,13.04991,,,,,,
28.42476,-0.02999,0.85999,23.24866908,3.79999,762.34246,765.86853,13.05011,,,,,,
28.42576,-0.02999,0.85999,23.24866908,3.79999,762.34246,764.56378,13.05032,,,,,,
28.42675,-0.25999,0.75,23.25958908,3.79999,762.34246,764.56378,13.05052,,,,,,
28.42777,-0.25999,0.75,23.25958908,3.79999,762.34246,764.56378,13.05072,,,,,,
28.42876,-0.25999,0.75,23.25958908,3.79999,762.34246,764.56378,13.05091,,,,,,
28.42976,-0.25999,0.75,23.25958908,3.79999,762.34246,761.96765,13.05111,,,,,,
28.43075,-0.25999,0.75,23.25958908,3.79999,762.34246,761.96765,13.0513,,,,,,
28.43176,-0.25999,0.75,23.25958908,3.79999,762.34246,758.10632,13.0515,,,,,,
28.43277,-0.25999,0.75,23.25958908,3.79999,762.34246,754.91827,13.05169,,,,,,
28.43375,-0.25999,0.75,23.25958908,3.79999,762.34246,754.91827,13.05187,,,,,,
28.43476,-0.25999,0.75,23.25958908,3.79999,762.34246,751.75701,13.05206,,,,,,
28.43576,-0.25999,0.75,23.25958908,3.79999,762.34246,754.91827,13.05224,,,,,,
28.43675,-0.02999,0.58999,23.32510908,3.79999,762.34246,754.91827,13.05243,,,,,,
28.43777,-0.02999,0.58999,23.32510908,3.79999,762.34246,755.55377,13.05261,,,,,,
28.43876,-0.02999,0.58999,23.32510908,3.79999,762.34246,758.10632,13.05279,,,,,,
28.43976,-0.02999,0.58999,23.32510908,3.79999,762.34246,761.32135,13.05297,,,,,,
28.44077,-0.02999,0.58999,23.32510908,3.79999,762.34246,761.32135,13.05314,,,,,,
28.44177,-0.02999,0.58999,23.32510908,3.79999,762.34246,761.32135,13.05332,,,,,,
28.44279,-0.02999,0.58999,23.32510908,3.79999,762.34246,761.32135,13.05349,,,,,,
28.4438,-0.02999,0.58999,23.32510908,3.79999,762.34246,761.32135,13.05366,,,,,,
28.44477,-0.02999,0.58999,23.32510908,3.79999,762.34246,761.32135,13.05383,,,,,,
28.44577,-0.02999,0.58999,23.32510908,3.79999,762.34246,763.91308,13.054,,,,,,
28.44679,0.37999,0.83999,23.36878908,3.79999,762.34246,763.91308,13.05417,,,,,,
28.44777,0.37999,0.83999,23.36878908,3.79999,762.34246,761.96765,13.05433,,,,,,
28.44875,0.37999,0.83999,23.36878908,3.79999,762.34246,761.32135,13.05449,,,,,,
28.44976,0.37999,0.83999,23.36878908,3.79999,762.34246,761.96765,13.05465,,,,,,
28.45075,0.37999,0.83999,23.36878908,3.79999,762.34246,761.32135,13.05482,,,,,,
28.45175,0.37999,0.83999,23.36878908,3.79999,762.34246,761.96765,13.05497,,,,,,
28.45277,0.37999,0.83999,23.36878908,3.79999,762.34246,761.96765,13.05513,,,,,,
28.45376,0.37999,0.83999,23.36878908,3.79999,762.34246,761.96765,13.05529,,,,,,
28.45476,0.37999,0.83999,23.36878908,3.79999,762.34246,761.96765,13.05544,,,,,,
28.45575,0.37999,0.83999,23.36878908,3.79999,762.34246,761.96765,13.0556,,,,,,
28.45676,0.34,1.28999,23.35786908,3.79999,762.34246,761.96765,13.05575,,,,,,
28.45777,0.34,1.28999,23.35786908,3.79999,762.34246,761.96765,13.0559,,,,,,
28.45875,0.34,1.28999,23.35786908,3.79999,762.34246,759.38909,13.05605,,,,,,
28.45976,0.34,1.28999,23.35786908,3.79999,762.34246,759.38909,13.0562,,,,,,
28.46076,0.34,1.28999,23.35786908,3.79999,762.34246,761.96765,13.05634,,,,,,
28.46175,0.34,1.28999,23.35786908,3.79999,762.34246,761.96765,13.05649,,,,,,
28.46277,0.34,1.28999,23.35786908,3.79999,762.34246,762.61505,13.05663,,,,,,
28.46376,0.34,1.28999,23.35786908,3.79999,762.34246,762.61505,13.05677,,,,,,
28.46476,0.34,1.28999,23.35786908,3.79999,762.34246,759.38909,13.05691,,,,,,
28.46575,0.34,1.28999,23.35786908,3.79999,762.34246,759.38909,13.05705,,,,,,
28.46676,0,0.9,23.41246908,3.79999,762.34246,759.38909,13.05718,,,,,,
28.46777,0,0.9,23.41246908,3.79999,762.34246,759.38909,13.05732,,,,,,
28.46875,0,0.9,23.41246908,3.79999,762.34246,759.38909,13.05745,,,,,,
28.46976,0,0.9,23.41246908,3.79999,762.34246,759.38909,13.05759,,,,,,
28.47076,0,0.9,23.41246908,3.79999,762.34246,759.38909,13.05772,,,,,,
28.47175,0,0.9,23.41246908,3.79999,762.34246,758.74719,13.05785,,,,,,
28.47277,0,0.9,23.41246908,3.79999,762.34246,758.74719,13.05798,,,,,,
28.47376,0,0.9,23.41246908,3.79999,762.34246,755.55377,13.0581,,,,,,
28.47476,0,0.9,23.41246908,3.79999,762.34246,755.55377,13.05823,,,,,,
28.47575,0,0.9,23.41246908,3.79999,762.34246,755.55377,13.05835,,,,,,
28.47676,-0.07999,0.74,23.45614908,3.79999,762.34246,755.55377,13.05848,,,,,,
28.47777,-0.07999,0.74,23.45614908,3.79999,762.34246,758.74719,13.0586,,,,,,
28.47875,-0.07999,0.74,23.45614908,3.79999,762.34246,758.74719,13.05872,,,,,,
28.47975,-0.07999,0.74,23.45614908,3.79999,762.34246,761.32135,13.05884,,,,,,
28.48076,-0.07999,0.74,23.45614908,3.79999,762.34246,761.96765,13.05896,,,,,,
28.48176,-0.07999,0.74,23.45614908,3.79999,762.34246,761.96765,13.05907,,,,,,
28.48277,-0.07999,0.74,23.45614908,3.79999,762.34246,761.96765,13.05919,,,,,,
28.48376,-0.07999,0.74,23.45614908,3.79999,762.34246,761.96765,13.0593,,,,,,
28.48476,-0.07999,0.74,23.45614908,3.79999,762.34246,765.86853,13.05941,,,,,,
28.48575,-0.07999,0.74,23.45614908,3.79999,762.34246,765.86853,13.05952,,,,,,
28.48675,0.07,0.7,23.44522908,3.79999,762.34246,761.96765,13.05963,,,,,,
28.48777,0.07,0.7,23.44522908,3.79999,762.34246,767.17767,13.05974,,,,,,
28.48876,0.07,0.7,23.44522908,3.79999,762.34246,763.91308,13.05985,,,,,,
28.48975,0.07,0.7,23.44522908,3.79999,762.34246,763.91308,13.05995,,,,,,
28.49076,0.07,0.7,23.44522908,3.79999,762.34246,763.91308,13.06006,,,,,,
28.49176,0.07,0.7,23.44522908,3.79999,762.34246,763.91308,13.06016,,,,,,
28.49277,0.07,0.7,23.44522908,3.79999,762.34246,760.03204,13.06026,,,,,,
28.49375,0.07,0.7,23.44522908,3.79999,762.34246,760.6762,13.06035,,,,,,
28.49476,0.07,0.7,23.44522908,3.79999,762.34246,760.03204,13.06045,,,,,,
28.49575,0.07,0.7,23.44522908,3.79999,762.34246,760.03204,13.06054,,,,,,
28.49675,0.22,0.95999,23.37970908,3.79999,762.34246,760.03204,13.06062,,,,,,
28.49778,0.22,0.95999,23.37970908,3.79999,762.34246,760.6762,13.06071,,,,,,
28.49876,0.22,0.95999,23.37970908,3.79999,762.34246,760.6762,13.06079,,,,,,
28.49976,0.22,0.95999,23.37970908,3.79999,762.34246,760.6762,13.06087,,,,,,
28.50075,0.22,0.95999,23.37970908,3.79999,762.34246,754.91827,13.06094,,,,,,
28.50176,0.22,0.95999,23.37970908,3.79999,762.34246,754.91827,13.06101,,,,,,
28.50277,0.22,0.95999,23.37970908,3.79999,762.34246,754.91827,13.06108,,,,,,
28.50375,0.22,0.95999,23.37970908,3.79999,762.34246,760.6762,13.06115,,,,,,
28.50476,0.22,0.95999,23.37970908,3.79999,762.34246,760.6762,13.06121,,,,,,
28.50576,0.22,0.95999,23.37970908,3.79999,762.34246,761.32135,13.06127,,,,,,
28.50675,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.06133,,,,,,
28.50777,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.06138,,,,,,
28.50876,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.06144,,,,,,
28.50976,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.0615,,,,,,
28.51075,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.06155,,,,,,
28.51176,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.06161,,,,,,
28.51277,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.06166,,,,,,
28.51375,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.06171,,,,,,
28.51476,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.06176,,,,,,
28.51576,0.14999,1.04999,23.3142,3.79999,762.34246,763.26348,13.06181,,,,,,
28.51675,-0.23999,0.7,23.24866908,3.79999,762.34246,763.26348,13.06186,,,,,,
28.51777,-0.23999,0.7,23.24866908,3.79999,762.34246,763.26348,13.06191,,,,,,
28.51876,-0.23999,0.7,23.24866908,3.79999,762.34246,759.38909,13.06195,,,,,,
28.51976,-0.23999,0.7,23.24866908,3.79999,762.34246,759.38909,13.062,,,,,,
28.52075,-0.23999,0.7,23.24866908,3.79999,762.34246,761.32135,13.06204,,,,,,
28.52176,-0.23999,0.7,23.24866908,3.79999,762.34246,761.32135,13.06209,,,,,,
28.52277,-0.23999,0.7,23.24866908,3.79999,762.34246,761.32135,13.06213,,,,,,
28.52375,-0.23999,0.7,23.24866908,3.79999,762.34246,761.32135,13.06217,,,,,,
28.52478,-0.23999,0.7,23.24866908,3.79999,762.34246,759.38909,13.06222,,,,,,
28.52577,-0.23999,0.7,23.24866908,3.79999,762.34246,759.38909,13.06226,,,,,,
28.52677,0.01999,0.48999,23.23774908,3.79999,762.34246,759.38909,13.0623,,,,,,
28.52782,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06234,,,,,,
28.52877,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06238,,,,,,
28.52977,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06242,,,,,,
28.53079,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06245,,,,,,
28.53175,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06249,,,,,,
28.53277,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06252,,,,,,
28.53376,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06256,,,,,,
28.53475,0.01999,0.48999,23.23774908,3.79999,762.34246,760.03204,13.06259,,,,,,
28.53576,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06263,,,,,,
28.53676,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06266,,,,,,
28.53777,0.01999,0.48999,23.23774908,3.79999,762.34246,763.26348,13.06269,,,,,,
28.53875,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06272,,,,,,
28.53976,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06275,,,,,,
28.54076,0.01999,0.48999,23.23774908,3.79999,762.34246,763.26348,13.06278,,,,,,
28.54175,0.01999,0.48999,23.23774908,3.79999,762.34246,763.26348,13.06281,,,,,,
28.54277,0.01999,0.48999,23.23774908,3.79999,762.34246,763.26348,13.06284,,,,,,
28.54376,0.01999,0.48999,23.23774908,3.79999,762.34246,761.32135,13.06286,,,,,,
28.54476,0.01999,0.48999,23.23774908,3.79999,762.34246,763.26348,13.06289,,,,,,
28.54575,0.01999,0.48999,23.23774908,3.79999,762.34246,763.26348,13.06291,,,,,,
28.54676,0.40999,1.06999,23.21592,3.79999,762.34246,763.26348,13.06294,,,,,,
28.54777,0.40999,1.06999,23.21592,3.79999,762.34246,760.03204,13.06296,,,,,,
28.54875,0.40999,1.06999,23.21592,3.79999,762.34246,760.03204,13.06298,,,,,,
28.54976,0.40999,1.06999,23.21592,3.79999,762.34246,760.03204,13.06301,,,,,,
28.55076,0.40999,1.06999,23.21592,3.79999,762.34246,771.1322,13.06303,,,,,,
28.55175,0.40999,1.06999,23.21592,3.79999,762.34246,760.03204,13.06305,,,,,,
28.55277,0.40999,1.06999,23.21592,3.79999,762.34246,760.03204,13.06307,,,,,,
28.55376,0.40999,1.06999,23.21592,3.79999,762.34246,767.83392,13.06309,,,,,,
28.55476,0.40999,1.06999,23.21592,3.79999,762.34246,767.83392,13.06311,,,,,,
28.55575,0.40999,1.06999,23.21592,3.79999,762.34246,767.83392,13.06312,,,,,,
28.55676,0.00999,0.95,23.29234908,3.79999,762.34246,767.83392,13.06314,,,,,,
28.55777,0.00999,0.95,23.29234908,3.79999,762.34246,767.83392,13.06315,,,,,,
28.55875,0.00999,0.95,23.29234908,3.79999,762.34246,767.83392,13.06317,,,,,,
28.55976,0.00999,0.95,23.29234908,3.79999,762.34246,767.83392,13.06318,,,,,,
28.56076,0.00999,0.95,23.29234908,3.79999,762.34246,763.91308,13.0632,,,,,,
28.56175,0.00999,0.95,23.29234908,3.79999,762.34246,757.46655,13.06321,,,,,,
28.56277,0.00999,0.95,23.29234908,3.79999,762.34246,757.46655,13.06323,,,,,,
28.56376,0.00999,0.95,23.29234908,3.79999,762.34246,763.91308,13.06325,,,,,,
28.56476,0.00999,0.95,23.29234908,3.79999,762.34246,757.46655,13.06327,,,,,,
28.56575,0.00999,0.95,23.29234908,3.79999,762.34246,757.46655,13.06329,,,,,,
28.56675,0.04999,0.75999,23.39064,3.79999,762.34246,757.46655,13.06331,,,,,,
28.56777,0.04999,0.75999,23.39064,3.79999,762.34246,754.91827,13.06333,,,,,,
28.56875,0.04999,0.75999,23.39064,3.79999,762.34246,754.91827,13.06335,,,,,,
28.56976,0.04999,0.75999,23.39064,3.79999,762.34246,754.91827,13.06338,,,,,,
28.57076,0.04999,0.75999,23.39064,3.79999,762.34246,754.91827,13.0634,,,,,,
28.57176,0.04999,0.75999,23.39064,3.79999,762.34246,760.6762,13.06343,,,,,,
28.57277,0.04999,0.75999,23.39064,3.79999,762.34246,760.6762,13.06346,,,,,,
28.57375,0.04999,0.75999,23.39064,3.79999,762.34246,760.6762,13.06349,,,,,,
28.57476,0.04999,0.75999,23.39064,3.79999,762.34246,760.6762,13.06352,,,,,,
28.57575,0.04999,0.75999,23.39064,3.79999,762.34246,760.6762,13.06355,,,,,,
28.57675,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.06358,,,,,,
28.57777,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.06361,,,,,,
28.57876,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.06365,,,,,,
28.57976,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.06369,,,,,,
28.58075,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.06372,,,,,,
28.58176,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.06376,,,,,,
28.58277,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.0638,,,,,,
28.58375,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.06384,,,,,,
28.58476,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.06388,,,,,,
28.58576,0.17,0.66999,23.39064,3.79999,762.34246,764.56378,13.06392,,,,,,
28.58675,0.48999,0.76999,23.42338908,3.79999,762.34246,763.26348,13.06397,,,,,,
28.58778,0.48999,0.76999,23.42338908,3.79999,762.34246,761.96765,13.06401,,,,,,
28.58876,0.48999,0.76999,23.42338908,3.79999,762.34246,761.96765,13.06406,,,,,,
28.58975,0.48999,0.76999,23.42338908,3.79999,762.34246,760.6762,13.0641,,,,,,
28.59075,0.48999,0.76999,23.42338908,3.79999,762.34246,757.46655,13.06415,,,,,,
28.59176,0.48999,0.76999,23.42338908,3.79999,762.34246,759.38909,13.0642,,,,,,
28.59277,0.48999,0.76999,23.42338908,3.79999,762.34246,759.38909,13.06425,,,,,,
28.59375,0.48999,0.76999,23.42338908,3.79999,762.34246,758.10632,13.0643,,,,,,
28.59476,0.48999,0.76999,23.42338908,3.79999,762.34246,758.10632,13.06435,,,,,,
28.59576,0.48999,0.76999,23.42338908,3.79999,762.34246,758.10632,13.0644,,,,,,
28.59675,0.35999,0.95999,23.41246908,3.79999,762.34246,758.10632,13.06445,,,,,,
28.59777,0.35999,0.95999,23.41246908,3.79999,762.34246,758.10632,13.0645,,,,,,
28.59876,0.35999,0.95999,23.41246908,3.79999,762.34246,759.38909,13.06456,,,,,,
28.59976,0.35999,0.95999,23.41246908,3.79999,762.34246,760.6762,13.06462,,,,,,
28.60075,0.35999,0.95999,23.41246908,3.79999,762.34246,760.6762,13.06467,,,,,,
28.60176,0.35999,0.95999,23.41246908,3.79999,762.34246,759.38909,13.06473,,,,,,
28.60277,0.35999,0.95999,23.41246908,3.79999,762.34246,759.38909,13.06479,,,,,,
28.60375,0.35999,0.95999,23.41246908,3.79999,762.34246,758.10632,13.06485,,,,,,
28.60476,0.35999,0.95999,23.41246908,3.79999,762.34246,763.91308,13.06491,,,,,,
28.60576,0.35999,0.95999,23.41246908,3.79999,762.34246,763.91308,13.06497,,,,,,
28.60676,0.14999,0.86999,23.3142,3.79999,762.34246,763.91308,13.06503,,,,,,
28.60777,0.14999,0.86999,23.3142,3.79999,762.34246,756.1903,13.06509,,,,,,
28.60876,0.14999,0.86999,23.3142,3.79999,762.34246,756.1903,13.06516,,,,,,
28.60976,0.14999,0.86999,23.3142,3.79999,762.34246,757.46655,13.06522,,,,,,
28.61077,0.14999,0.86999,23.3142,3.79999,762.34246,757.46655,13.06529,,,,,,
28.61178,0.14999,0.86999,23.3142,3.79999,762.34246,756.1903,13.06535,,,,,,
28.61277,0.14999,0.86999,23.3142,3.79999,762.34246,757.46655,13.06542,,,,,,
28.6138,0.14999,0.86999,23.3142,3.79999,762.34246,757.46655,13.06549,,,,,,
28.61477,0.14999,0.86999,23.3142,3.79999,762.34246,757.46655,13.06555,,,,,,
28.61579,0.14999,0.86999,23.3142,3.79999,762.34246,757.46655,13.06562,,,,,,
28.61676,-0.26999,0.75,23.3142,3.79999,762.34246,757.46655,13.06569,,,,,,
28.61777,-0.26999,0.75,23.3142,3.79999,762.34246,758.74719,13.06576,,,,,,
28.61875,-0.26999,0.75,23.3142,3.79999,762.34246,758.74719,13.06584,,,,,,
28.61976,-0.26999,0.75,23.3142,3.79999,762.34246,757.46655,13.06591,,,,,,
28.62075,-0.26999,0.75,23.3142,3.79999,762.34246,757.46655,13.06598,,,,,,
28.62175,-0.26999,0.75,23.3142,3.79999,762.34246,757.46655,13.06606,,,,,,
28.62277,-0.26999,0.75,23.3142,3.79999,762.34246,756.82794,13.06613,,,,,,
28.62376,-0.26999,0.75,23.3142,3.79999,762.34246,756.82794,13.06621,,,,,,
28.62476,-0.26999,0.75,23.3142,3.79999,762.34246,756.82794,13.06628,,,,,,
28.62575,-0.26999,0.75,23.3142,3.79999,762.34246,755.55377,13.06636,,,,,,
28.62676,0.07999,0.65,23.40156,3.79999,762.34246,755.55377,13.06643,,,,,,
28.62777,0.07999,0.65,23.40156,3.79999,762.34246,756.82794,13.06651,,,,,,
28.62875,0.07999,0.65,23.40156,3.79999,762.34246,756.1903,13.06659,,,,,,
28.62976,0.07999,0.65,23.40156,3.79999,762.34246,756.1903,13.06667,,,,,,
28.63076,0.07999,0.65,23.40156,3.79999,762.34246,756.82794,13.06674,,,,,,
28.63175,0.07999,0.65,23.40156,3.79999,762.34246,761.96765,13.06682,,,,,,
28.63277,0.07999,0.65,23.40156,3.79999,762.34246,763.26348,13.0669,,,,,,
28.63376,0.07999,0.65,23.40156,3.79999,762.34246,763.26348,13.06697,,,,,,
28.63476,0.07999,0.65,23.40156,3.79999,762.34246,763.26348,13.06705,,,,,,
28.63575,0.07999,0.65,23.40156,3.79999,762.34246,763.26348,13.06712,,,,,,
28.63676,0.40999,0.86999,23.39064,3.79999,762.34246,761.96765,13.0672,,,,,,
28.63777,0.40999,0.86999,23.39064,3.79999,762.34246,767.17767,13.06727,,,,,,
28.63876,0.40999,0.86999,23.39064,3.79999,762.34246,761.96765,13.06734,,,,,,
28.63976,0.40999,0.86999,23.39064,3.79999,762.34246,761.96765,13.06742,,,,,,
28.64076,0.40999,0.86999,23.39064,3.79999,762.34246,761.96765,13.06749,,,,,,
28.64175,0.40999,0.86999,23.39064,3.79999,762.34246,760.03204,13.06757,,,,,,
28.64277,0.40999,0.86999,23.39064,3.79999,762.34246,757.46655,13.06764,,,,,,
28.64376,0.40999,0.86999,23.39064,3.79999,762.34246,751.75701,13.06772,,,,,,
28.64476,0.40999,0.86999,23.39064,3.79999,762.34246,751.75701,13.06779,,,,,,
28.64575,0.40999,0.86999,23.39064,3.79999,762.34246,751.75701,13.06787,,,,,,
28.64676,0.29999,1.11,23.35786908,3.79999,762.34246,757.46655,13.06795,,,,,,
28.64777,0.29999,1.11,23.35786908,3.79999,762.34246,758.10632,13.06803,,,,,,
28.64875,0.29999,1.11,23.35786908,3.79999,762.34246,760.03204,13.0681,,,,,,
28.64976,0.29999,1.11,23.35786908,3.79999,762.34246,758.10632,13.06818,,,,,,
28.65076,0.29999,1.11,23.35786908,3.79999,762.34246,760.03204,13.06826,,,,,,
28.65176,0.29999,1.11,23.35786908,3.79999,762.34246,760.03204,13.06834,,,,,,
28.65277,0.29999,1.11,23.35786908,3.79999,762.34246,760.03204,13.06842,,,,,,
