time(s),force_x(N),force_y(N),force_z(N),target_thrust(N),desire_rotor_speed(m/s),rotor_speed(m/s),battery_vol(V)
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36418
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36427
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36436
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36445
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36454
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36463
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36472
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36481
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36490
0.00000,-0.03999,1.12999,17.35999,0.00000,0.00000,0.00000,13.36499
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36509
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36518
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36527
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36536
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36545
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36555
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36564
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36573
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36583
0.00000,-0.04999,1.24000,17.32999,0.00000,0.00000,0.00000,13.36592
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36601
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36611
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36620
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36629
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36639
0.00000,0.01999,1.18999,17.34000,0.00000,0.00000,0.00000,13.36648
