time(s),force_x(N),force_y(N),force_z(N),target_thrust(N),desire_rotor_speed(m/s),rotor_speed(m/s),battery_vol(V),,,,,,,
20.09784,0.45,0.56999,15.69389298,3.7,753.23492,742.42999,13.0021,,,,,,,
20.09884,0.45,0.56999,15.69389298,3.7,753.23492,741.20391,13.00211,,,,,,,
20.09984,0.45,0.56999,15.69389298,3.7,753.23492,741.20391,13.00211,,,,,,,
20.10084,0.45,0.56999,15.69389298,3.7,753.23492,741.20391,13.00212,,,,,,,
20.10184,0.45,0.56999,15.69389298,3.7,753.23492,742.42999,13.00213,,,,,,,
20.10284,0.45,0.56999,15.69389298,3.7,753.23492,742.42999,13.00213,,,,,,,
20.10384,0.45,0.56999,15.69389298,3.7,753.23492,741.20391,13.00214,,,,,,,
20.10484,0.45,0.56999,15.69389298,3.7,753.23492,741.20391,13.00215,,,,,,,
20.10584,0.45,0.56999,15.69389298,3.7,753.23492,741.20391,13.00217,,,,,,,
20.10684,0.45,0.56999,15.69389298,3.7,753.23492,741.20391,13.00218,,,,,,,
20.10784,0.45,0.56999,15.69389298,3.7,753.23492,743.04461,13.0022,,,,,,,
20.10884,0.45,0.56999,15.69389298,3.7,753.23492,740.59228,13.00222,,,,,,,
20.10984,0.45,0.56999,15.69389298,3.7,753.23492,741.8164,13.00224,,,,,,,
20.11084,0.65999,0.85,15.88124998,3.7,753.23492,741.8164,13.00226,,,,,,,
20.11184,0.65999,0.85,15.88124998,3.7,753.23492,741.8164,13.00228,,,,,,,
20.11284,0.65999,0.85,15.88124998,3.7,753.23492,743.04461,13.00231,,,,,,,
20.11384,0.65999,0.85,15.88124998,3.7,753.23492,751.12792,13.00234,,,,,,,
20.11484,0.65999,0.85,15.88124998,3.7,753.23492,751.12792,13.00236,,,,,,,
20.11584,0.65999,0.85,15.88124998,3.7,753.23492,751.12792,13.00239,,,,,,,
20.11684,0.65999,0.85,15.88124998,3.7,753.23492,751.12792,13.00242,,,,,,,
20.11784,0.65999,0.85,15.88124998,3.7,753.23492,751.12792,13.00246,,,,,,,
20.11884,0.65999,0.85,15.88124998,3.7,753.23492,746.13293,13.00249,,,,,,,
20.11984,0.65999,0.85,15.88124998,3.7,753.23492,746.13293,13.00253,,,,,,,
20.12084,0.65999,0.85,15.88124998,3.7,753.23492,751.12792,13.00257,,,,,,,
20.12184,0.27999,1.17999,15.91431298,3.7,753.23492,751.12792,13.00261,,,,,,,
20.12284,0.27999,1.17999,15.91431298,3.7,753.23492,751.12792,13.00265,,,,,,,
20.12384,0.27999,1.17999,15.91431298,3.7,753.23492,751.12792,13.00269,,,,,,,
20.12484,0.27999,1.17999,15.91431298,3.7,753.23492,751.12792,13.00274,,,,,,,
20.12584,0.27999,1.17999,15.91431298,3.7,753.23492,746.13293,13.00278,,,,,,,
20.12684,0.27999,1.17999,15.91431298,3.7,753.23492,746.13293,13.00283,,,,,,,
20.12784,0.27999,1.17999,15.91431298,3.7,753.23492,746.13293,13.00288,,,,,,,
20.12884,0.27999,1.17999,15.91431298,3.7,753.23492,746.13293,13.00293,,,,,,,
20.12984,0.27999,1.17999,15.91431298,3.7,753.23492,746.13293,13.00299,,,,,,,
20.13084,0.27999,1.17999,15.91431298,3.7,753.23492,744.89453,13.00305,,,,,,,
20.13184,0.11,1.06999,15.82614498,3.7,753.23492,744.89453,13.00311,,,,,,,
20.13284,0.11,1.06999,15.82614498,3.7,753.23492,741.8164,13.00318,,,,,,,
20.13384,0.11,1.06999,15.82614498,3.7,753.23492,744.89453,13.00325,,,,,,,
20.13484,0.11,1.06999,15.82614498,3.7,753.23492,744.89453,13.00332,,,,,,,
20.13584,0.11,1.06999,15.82614498,3.7,753.23492,744.89453,13.0034,,,,,,,
20.13684,0.11,1.06999,15.82614498,3.7,753.23492,741.20391,13.00348,,,,,,,
20.13784,0.11,1.06999,15.82614498,3.7,753.23492,744.89453,13.00356,,,,,,,
20.13884,0.11,1.06999,15.82614498,3.7,753.23492,744.89453,13.00364,,,,,,,
20.13984,0.11,1.06999,15.82614498,3.7,753.23492,744.89453,13.00373,,,,,,,
20.14084,0.11,1.06999,15.82614498,3.7,753.23492,744.89453,13.00382,,,,,,,
20.14184,0.30999,0.48999,15.72695598,3.7,753.23492,749.247,13.00391,,,,,,,
20.14284,0.30999,0.48999,15.72695598,3.7,753.23492,749.247,13.00401,,,,,,,
20.14384,0.30999,0.48999,15.72695598,3.7,753.23492,741.20391,13.0041,,,,,,,
20.14484,0.30999,0.48999,15.72695598,3.7,753.23492,741.20391,13.0042,,,,,,,
20.14584,0.30999,0.48999,15.72695598,3.7,753.23492,741.20391,13.0043,,,,,,,
20.14684,0.30999,0.48999,15.72695598,3.7,753.23492,741.20391,13.0044,,,,,,,
20.14784,0.30999,0.48999,15.72695598,3.7,753.23492,740.59228,13.0045,,,,,,,
20.14884,0.30999,0.48999,15.72695598,3.7,753.23492,746.75366,13.0046,,,,,,,
20.14984,0.30999,0.48999,15.72695598,3.7,753.23492,746.75366,13.0047,,,,,,,
20.15084,0.30999,0.48999,15.72695598,3.7,753.23492,740.59228,13.0048,,,,,,,
20.15184,0.28999,0.63999,15.63878798,3.7,753.23492,746.75366,13.0049,,,,,,,
20.15284,0.28999,0.63999,15.63878798,3.7,753.23492,746.75366,13.00501,,,,,,,
20.15384,0.28999,0.63999,15.63878798,3.7,753.23492,746.75366,13.00511,,,,,,,
20.15484,0.28999,0.63999,15.63878798,3.7,753.23492,746.75366,13.00522,,,,,,,
20.15584,0.28999,0.63999,15.63878798,3.7,753.23492,746.75366,13.00532,,,,,,,
20.15684,0.28999,0.63999,15.63878798,3.7,753.23492,746.75366,13.00543,,,,,,,
20.15786,0.28999,0.63999,15.63878798,3.7,753.23492,743.04461,13.00553,,,,,,,
20.15886,0.28999,0.63999,15.63878798,3.7,753.23492,743.04461,13.00564,,,,,,,
20.15986,0.28999,0.63999,15.63878798,3.7,753.23492,746.75366,13.00574,,,,,,,
20.1609,0.63,0.75999,15.71593498,3.7,753.23492,743.04461,13.00585,,,,,,,
20.16186,0.63,0.75999,15.71593498,3.7,753.23492,743.04461,13.00596,,,,,,,
20.16286,0.63,0.75999,15.71593498,3.7,753.23492,744.89453,13.00607,,,,,,,
20.1639,0.63,0.75999,15.71593498,3.7,753.23492,743.04461,13.00617,,,,,,,
20.16484,0.63,0.75999,15.71593498,3.7,753.23492,743.04461,13.00628,,,,,,,
20.16584,0.63,0.75999,15.71593498,3.7,753.23492,743.04461,13.00639,,,,,,,
20.16684,0.63,0.75999,15.71593498,3.7,753.23492,743.66021,13.00649,,,,,,,
20.16784,0.63,0.75999,15.71593498,3.7,753.23492,744.89453,13.00659,,,,,,,
20.16884,0.63,0.75999,15.71593498,3.7,753.23492,744.89453,13.0067,,,,,,,
20.16984,0.63,0.75999,15.71593498,3.7,753.23492,747.99822,13.0068,,,,,,,
20.17084,0.63,0.75999,15.71593498,3.7,753.23492,747.99822,13.0069,,,,,,,
20.17184,0.61,1,15.72695598,3.7,753.23492,744.89453,13.007,,,,,,,
20.17284,0.61,1,15.72695598,3.7,753.23492,744.89453,13.0071,,,,,,,
20.17384,0.61,1,15.72695598,3.7,753.23492,744.27685,13.0072,,,,,,,
20.17484,0.61,1,15.72695598,3.7,753.23492,743.66021,13.0073,,,,,,,
20.17584,0.61,1,15.72695598,3.7,753.23492,743.66021,13.0074,,,,,,,
20.17684,0.61,1,15.72695598,3.7,753.23492,743.66021,13.0075,,,,,,,
20.17784,0.61,1,15.72695598,3.7,753.23492,743.04461,13.00759,,,,,,,
20.17884,0.61,1,15.72695598,3.7,753.23492,742.42999,13.00769,,,,,,,
20.17984,0.61,1,15.72695598,3.7,753.23492,742.42999,13.00778,,,,,,,
20.18084,0.61,1,15.72695598,3.7,753.23492,742.42999,13.00787,,,,,,,
20.18184,0.47999,1,15.72695598,3.7,753.23492,742.42999,13.00796,,,,,,,
20.18284,0.47999,1,15.72695598,3.7,753.23492,742.42999,13.00806,,,,,,,
20.18384,0.47999,1,15.72695598,3.7,753.23492,740.59228,13.00815,,,,,,,
20.18484,0.47999,1,15.72695598,3.7,753.23492,742.42999,13.00823,,,,,,,
20.18584,0.47999,1,15.72695598,3.7,753.23492,742.42999,13.00832,,,,,,,
20.18684,0.47999,1,15.72695598,3.7,753.23492,742.42999,13.00841,,,,,,,
20.18784,0.47999,1,15.72695598,3.7,753.23492,742.42999,13.00849,,,,,,,
20.18884,0.47999,1,15.72695598,3.7,753.23492,742.42999,13.00858,,,,,,,
20.18984,0.47999,1,15.72695598,3.7,753.23492,745.51318,13.00866,,,,,,,
20.19084,0.47999,1,15.72695598,3.7,753.23492,747.99822,13.00874,,,,,,,
20.19184,0.40999,0.75999,15.78206098,3.7,753.23492,745.51318,13.00882,,,,,,,
20.19284,0.40999,0.75999,15.78206098,3.7,753.23492,745.51318,13.0089,,,,,,,
20.19384,0.40999,0.75999,15.78206098,3.7,753.23492,744.89453,13.00898,,,,,,,
20.19484,0.40999,0.75999,15.78206098,3.7,753.23492,744.27685,13.00905,,,,,,,
20.19584,0.40999,0.75999,15.78206098,3.7,753.23492,744.27685,13.00912,,,,,,,
20.19684,0.40999,0.75999,15.78206098,3.7,753.23492,741.20391,13.00919,,,,,,,
20.19784,0.40999,0.75999,15.78206098,3.7,753.23492,744.27685,13.00926,,,,,,,
20.19884,0.40999,0.75999,15.78206098,3.7,753.23492,744.27685,13.00932,,,,,,,
20.19984,0.40999,0.75999,15.78206098,3.7,753.23492,744.27685,13.00938,,,,,,,
20.20084,0.40999,0.75999,15.78206098,3.7,753.23492,744.27685,13.00944,,,,,,,
20.20184,0.59999,0.31999,15.72695598,3.7,753.23492,744.27685,13.00949,,,,,,,
20.20284,0.59999,0.31999,15.72695598,3.7,753.23492,741.20391,13.00955,,,,,,,
20.20384,0.59999,0.31999,15.72695598,3.7,753.23492,741.20391,13.0096,,,,,,,
20.20484,0.59999,0.31999,15.72695598,3.7,753.23492,741.20391,13.00964,,,,,,,
20.20584,0.59999,0.31999,15.72695598,3.7,753.23492,741.20391,13.00969,,,,,,,
20.20684,0.59999,0.31999,15.72695598,3.7,753.23492,738.76373,13.00973,,,,,,,
20.20784,0.59999,0.31999,15.72695598,3.7,753.23492,741.20391,13.00977,,,,,,,
20.20884,0.59999,0.31999,15.72695598,3.7,753.23492,741.20391,13.00981,,,,,,,
20.20984,0.59999,0.31999,15.72695598,3.7,753.23492,741.20391,13.00985,,,,,,,
20.21084,0.59999,0.31999,15.72695598,3.7,753.23492,741.20391,13.00988,,,,,,,
20.21184,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.00992,,,,,,,
20.21284,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.00994,,,,,,,
20.21384,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.00997,,,,,,,
20.21484,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.01,,,,,,,
20.21584,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.01002,,,,,,,
20.21684,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.01004,,,,,,,
20.21784,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.01006,,,,,,,
20.21884,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.01007,,,,,,,
20.21984,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.01008,,,,,,,
20.22084,0.75,0.37,15.67185098,3.7,753.23492,741.20391,13.01008,,,,,,,
20.22184,0.61,0.95,15.88124998,3.7,753.23492,742.42999,13.01008,,,,,,,
20.22284,0.61,0.95,15.88124998,3.7,753.23492,742.42999,13.01008,,,,,,,
20.22384,0.61,0.95,15.88124998,3.7,753.23492,753.01837,13.01007,,,,,,,
20.22484,0.61,0.95,15.88124998,3.7,753.23492,753.01837,13.01005,,,,,,,
20.22584,0.61,0.95,15.88124998,3.7,753.23492,753.01837,13.01003,,,,,,,
20.22684,0.61,0.95,15.88124998,3.7,753.23492,745.51318,13.01001,,,,,,,
20.22784,0.61,0.95,15.88124998,3.7,753.23492,745.51318,13.00998,,,,,,,
20.22884,0.61,0.95,15.88124998,3.7,753.23492,745.51318,13.00995,,,,,,,
20.22984,0.61,0.95,15.88124998,3.7,753.23492,749.247,13.00991,,,,,,,
20.23084,0.61,0.95,15.88124998,3.7,753.23492,745.51318,13.00987,,,,,,,
20.23185,0.38999,0.83999,15.98045,3.7,753.23492,745.51318,13.00983,,,,,,,
20.23284,0.38999,0.83999,15.98045,3.7,753.23492,745.51318,13.00978,,,,,,,
20.23384,0.38999,0.83999,15.98045,3.7,753.23492,745.51318,13.00973,,,,,,,
20.23484,0.38999,0.83999,15.98045,3.7,753.23492,745.51318,13.00968,,,,,,,
20.23584,0.38999,0.83999,15.98045,3.7,753.23492,745.51318,13.00962,,,,,,,
20.23684,0.38999,0.83999,15.98045,3.7,753.23492,744.89453,13.00956,,,,,,,
20.23784,0.38999,0.83999,15.98045,3.7,753.23492,744.27685,13.00949,,,,,,,
20.23884,0.38999,0.83999,15.98045,3.7,753.23492,744.27685,13.00942,,,,,,,
20.23984,0.38999,0.83999,15.98045,3.7,753.23492,744.27685,13.00935,,,,,,,
20.24084,0.38999,0.83999,15.98045,3.7,753.23492,744.27685,13.00927,,,,,,,
20.24184,0.23999,0.68,15.94737598,3.7,753.23492,743.66021,13.00919,,,,,,,
20.24284,0.23999,0.68,15.94737598,3.7,753.23492,743.04461,13.00911,,,,,,,
20.24386,0.23999,0.68,15.94737598,3.7,753.23492,743.04461,13.00902,,,,,,,
20.24486,0.23999,0.68,15.94737598,3.7,753.23492,743.04461,13.00893,,,,,,,
20.24586,0.23999,0.68,15.94737598,3.7,753.23492,743.04461,13.00884,,,,,,,
20.24689,0.23999,0.68,15.94737598,3.7,753.23492,743.04461,13.00874,,,,,,,
20.24786,0.23999,0.68,15.94737598,3.7,753.23492,743.04461,13.00864,,,,,,,
20.24886,0.23999,0.68,15.94737598,3.7,753.23492,743.04461,13.00854,,,,,,,
20.2499,0.23999,0.68,15.94737598,3.7,753.23492,743.04461,13.00844,,,,,,,
20.25084,0.23999,0.68,15.94737598,3.7,753.23492,743.04461,13.00833,,,,,,,
20.25184,0.47999,0.91999,15.892282,3.7,753.23492,743.04461,13.00822,,,,,,,
20.25284,0.47999,0.91999,15.892282,3.7,753.23492,741.20391,13.0081,,,,,,,
20.25384,0.47999,0.91999,15.892282,3.7,753.23492,741.20391,13.00798,,,,,,,
20.25484,0.47999,0.91999,15.892282,3.7,753.23492,741.20391,13.00786,,,,,,,
20.25584,0.47999,0.91999,15.892282,3.7,753.23492,741.20391,13.00774,,,,,,,
20.25684,0.47999,0.91999,15.892282,3.7,753.23492,741.20391,13.00761,,,,,,,
20.25784,0.47999,0.91999,15.892282,3.7,753.23492,741.20391,13.00749,,,,,,,
20.25884,0.47999,0.91999,15.892282,3.7,753.23492,741.20391,13.00735,,,,,,,
20.25984,0.47999,0.91999,15.892282,3.7,753.23492,741.20391,13.00722,,,,,,,
20.26084,0.47999,0.91999,15.892282,3.7,753.23492,741.8164,13.00709,,,,,,,
20.26184,0.47999,0.91999,15.892282,3.7,753.23492,741.8164,13.00696,,,,,,,
20.26284,0.47999,0.91999,15.892282,3.7,753.23492,741.8164,13.00683,,,,,,,
20.26384,0.47999,0.91999,15.892282,3.7,753.23492,744.89453,13.00669,,,,,,,
20.26484,0.47999,0.91999,15.892282,3.7,753.23492,744.89453,13.00655,,,,,,,
20.26584,0.47999,0.91999,15.892282,3.7,753.23492,744.89453,13.00642,,,,,,,
20.26684,0.47999,0.91999,15.892282,3.7,753.23492,748.62207,13.00628,,,,,,,
20.26784,0.47999,0.91999,15.892282,3.7,753.23492,744.89453,13.00614,,,,,,,
20.26884,0.47999,0.91999,15.892282,3.7,753.23492,744.89453,13.006,,,,,,,
20.26984,0.47999,0.91999,15.892282,3.7,753.23492,748.62207,13.00586,,,,,,,
20.27084,0.47999,0.91999,15.892282,3.7,753.23492,748.62207,13.00572,,,,,,,
20.27184,0.70999,1.11,15.90329198,3.7,753.23492,748.62207,13.00558,,,,,,,
20.27284,0.70999,1.11,15.90329198,3.7,753.23492,744.89453,13.00544,,,,,,,
20.27384,0.70999,1.11,15.90329198,3.7,753.23492,744.27685,13.00529,,,,,,,
20.27484,0.70999,1.11,15.90329198,3.7,753.23492,744.27685,13.00515,,,,,,,
20.27584,0.70999,1.11,15.90329198,3.7,753.23492,744.27685,13.00501,,,,,,,
20.27684,0.70999,1.11,15.90329198,3.7,753.23492,744.27685,13.00487,,,,,,,
20.27784,0.70999,1.11,15.90329198,3.7,753.23492,745.51318,13.00473,,,,,,,
20.27884,0.70999,1.11,15.90329198,3.7,753.23492,745.51318,13.0046,,,,,,,
20.27984,0.70999,1.11,15.90329198,3.7,753.23492,745.51318,13.00446,,,,,,,
20.28084,0.70999,1.11,15.90329198,3.7,753.23492,745.51318,13.00433,,,,,,,
20.28184,0.77999,1.26999,15.83716598,3.7,753.23492,744.27685,13.0042,,,,,,,
20.28284,0.77999,1.26999,15.83716598,3.7,753.23492,744.27685,13.00406,,,,,,,
20.28384,0.77999,1.26999,15.83716598,3.7,753.23492,745.51318,13.00393,,,,,,,
20.28484,0.77999,1.26999,15.83716598,3.7,753.23492,745.51318,13.0038,,,,,,,
20.28584,0.77999,1.26999,15.83716598,3.7,753.23492,746.75366,13.00368,,,,,,,
20.28684,0.77999,1.26999,15.83716598,3.7,753.23492,746.75366,13.00355,,,,,,,
20.28784,0.77999,1.26999,15.83716598,3.7,753.23492,746.75366,13.00343,,,,,,,
20.28884,0.77999,1.26999,15.83716598,3.7,753.23492,746.75366,13.00331,,,,,,,
20.28984,0.77999,1.26999,15.83716598,3.7,753.23492,746.75366,13.00319,,,,,,,
20.29084,0.77999,1.26999,15.83716598,3.7,753.23492,745.51318,13.00307,,,,,,,
20.29184,0.55,0.93,15.848198,3.7,753.23492,745.51318,13.00296,,,,,,,
20.29284,0.55,0.93,15.848198,3.7,753.23492,745.51318,13.00285,,,,,,,
20.29384,0.55,0.93,15.848198,3.7,753.23492,745.51318,13.00274,,,,,,,
20.29484,0.55,0.93,15.848198,3.7,753.23492,745.51318,13.00264,,,,,,,
20.29584,0.55,0.93,15.848198,3.7,753.23492,744.27685,13.00253,,,,,,,
20.29684,0.55,0.93,15.848198,3.7,753.23492,739.37219,13.00243,,,,,,,
20.29784,0.55,0.93,15.848198,3.7,753.23492,739.37219,13.00234,,,,,,,
20.29884,0.55,0.93,15.848198,3.7,753.23492,739.37219,13.00224,,,,,,,
20.29984,0.55,0.93,15.848198,3.7,753.23492,739.37219,13.00216,,,,,,,
20.30084,0.55,0.93,15.848198,3.7,753.23492,739.37219,13.00207,,,,,,,
20.30184,0.45999,0.63999,15.71593498,3.7,753.23492,738.15612,13.00199,,,,,,,
20.30284,0.45999,0.63999,15.71593498,3.7,753.23492,738.15612,13.00192,,,,,,,
20.30384,0.45999,0.63999,15.71593498,3.7,753.23492,739.37219,13.00185,,,,,,,
20.30484,0.45999,0.63999,15.71593498,3.7,753.23492,739.37219,13.00179,,,,,,,
20.30584,0.45999,0.63999,15.71593498,3.7,753.23492,749.247,13.00173,,,,,,,
20.30684,0.45999,0.63999,15.71593498,3.7,753.23492,739.37219,13.00167,,,,,,,
20.30784,0.45999,0.63999,15.71593498,3.7,753.23492,741.8164,13.00162,,,,,,,
20.30884,0.45999,0.63999,15.71593498,3.7,753.23492,741.8164,13.00157,,,,,,,
20.30984,0.45999,0.63999,15.71593498,3.7,753.23492,741.8164,13.00153,,,,,,,
20.31084,0.45999,0.63999,15.71593498,3.7,753.23492,741.20391,13.00149,,,,,,,
20.31184,0.55,0.53999,15.68287198,3.7,753.23492,741.8164,13.00145,,,,,,,
20.31284,0.55,0.53999,15.68287198,3.7,753.23492,741.8164,13.00142,,,,,,,
20.31384,0.55,0.53999,15.68287198,3.7,753.23492,741.8164,13.00139,,,,,,,
20.31484,0.55,0.53999,15.68287198,3.7,753.23492,741.8164,13.00137,,,,,,,
20.31584,0.55,0.53999,15.68287198,3.7,753.23492,741.8164,13.00135,,,,,,,
20.31684,0.55,0.53999,15.68287198,3.7,753.23492,741.8164,13.00134,,,,,,,
20.31784,0.55,0.53999,15.68287198,3.7,753.23492,741.8164,13.00133,,,,,,,
20.31884,0.55,0.53999,15.68287198,3.7,753.23492,741.8164,13.00132,,,,,,,
20.31984,0.55,0.53999,15.68287198,3.7,753.23492,741.8164,13.00132,,,,,,,
20.32084,0.55,0.53999,15.68287198,3.7,753.23492,743.04461,13.00132,,,,,,,
20.32184,0.61999,0.65,15.804114,3.7,753.23492,743.04461,13.00132,,,,,,,
20.32284,0.61999,0.65,15.804114,3.7,753.23492,744.89453,13.00133,,,,,,,
20.32384,0.61999,0.65,15.804114,3.7,753.23492,743.04461,13.00134,,,,,,,
20.32484,0.61999,0.65,15.804114,3.7,753.23492,743.04461,13.00136,,,,,,,
20.32584,0.61999,0.65,15.804114,3.7,753.23492,744.89453,13.00138,,,,,,,
20.32684,0.61999,0.65,15.804114,3.7,753.23492,744.89453,13.0014,,,,,,,
20.32784,0.61999,0.65,15.804114,3.7,753.23492,744.89453,13.00143,,,,,,,
20.32886,0.61999,0.65,15.804114,3.7,753.23492,749.87292,13.00146,,,,,,,
20.32986,0.61999,0.65,15.804114,3.7,753.23492,749.87292,13.0015,,,,,,,
20.33086,0.61999,0.65,15.804114,3.7,753.23492,749.87292,13.00154,,,,,,,
20.33189,0.55999,0.93999,15.87022898,3.7,753.23492,746.13293,13.00158,,,,,,,
20.33286,0.55999,0.93999,15.87022898,3.7,753.23492,744.89453,13.00162,,,,,,,
20.3339,0.55999,0.93999,15.87022898,3.7,753.23492,744.89453,13.00167,,,,,,,
20.33484,0.55999,0.93999,15.87022898,3.7,753.23492,744.89453,13.00173,,,,,,,
20.33584,0.55999,0.93999,15.87022898,3.7,753.23492,744.89453,13.00178,,,,,,,
20.33684,0.55999,0.93999,15.87022898,3.7,753.23492,744.89453,13.00184,,,,,,,
20.33784,0.55999,0.93999,15.87022898,3.7,753.23492,746.13293,13.0019,,,,,,,
20.33884,0.55999,0.93999,15.87022898,3.7,753.23492,744.89453,13.00197,,,,,,,
20.33984,0.55999,0.93999,15.87022898,3.7,753.23492,744.89453,13.00204,,,,,,,
20.34084,0.55999,0.93999,15.87022898,3.7,753.23492,744.89453,13.00211,,,,,,,
20.34184,0.23999,1.01999,15.78206098,3.7,753.23492,744.27685,13.00219,,,,,,,
20.34285,0.23999,1.01999,15.78206098,3.7,753.23492,744.89453,13.00226,,,,,,,
20.34384,0.23999,1.01999,15.78206098,3.7,753.23492,744.89453,13.00235,,,,,,,
20.34484,0.23999,1.01999,15.78206098,3.7,753.23492,744.89453,13.00243,,,,,,,
20.34584,0.23999,1.01999,15.78206098,3.7,753.23492,744.89453,13.00252,,,,,,,
20.34684,0.23999,1.01999,15.78206098,3.7,753.23492,756.1903,13.00261,,,,,,,
20.34784,0.23999,1.01999,15.78206098,3.7,753.23492,747.99822,13.0027,,,,,,,
20.34884,0.23999,1.01999,15.78206098,3.7,753.23492,756.1903,13.0028,,,,,,,
20.34984,0.23999,1.01999,15.78206098,3.7,753.23492,747.99822,13.0029,,,,,,,
20.35084,0.23999,1.01999,15.78206098,3.7,753.23492,747.99822,13.003,,,,,,,
20.35184,0.19,0.95,15.704925,3.7,753.23492,747.99822,13.00311,,,,,,,
20.35284,0.19,0.95,15.704925,3.7,753.23492,747.99822,13.00322,,,,,,,
20.35384,0.19,0.95,15.704925,3.7,753.23492,747.99822,13.00333,,,,,,,
20.35484,0.19,0.95,15.704925,3.7,753.23492,747.99822,13.00344,,,,,,,
20.35584,0.19,0.95,15.704925,3.7,753.23492,747.99822,13.00356,,,,,,,
20.35684,0.19,0.95,15.704925,3.7,753.23492,747.99822,13.00368,,,,,,,
20.35784,0.19,0.95,15.704925,3.7,753.23492,747.99822,13.0038,,,,,,,
20.35884,0.19,0.95,15.704925,3.7,753.23492,742.42999,13.00393,,,,,,,
20.35984,0.19,0.95,15.704925,3.7,753.23492,742.42999,13.00405,,,,,,,
20.36084,0.19,0.95,15.704925,3.7,753.23492,739.98181,13.00418,,,,,,,
20.36184,0.59999,0.47999,15.77103998,3.7,753.23492,739.98181,13.0043,,,,,,,
20.36284,0.59999,0.47999,15.77103998,3.7,753.23492,739.98181,13.00443,,,,,,,
20.36384,0.59999,0.47999,15.77103998,3.7,753.23492,739.98181,13.00456,,,,,,,
20.36484,0.59999,0.47999,15.77103998,3.7,753.23492,738.15612,13.00468,,,,,,,
20.36584,0.59999,0.47999,15.77103998,3.7,753.23492,738.15612,13.00481,,,,,,,
20.36684,0.59999,0.47999,15.77103998,3.7,753.23492,739.98181,13.00494,,,,,,,
20.36784,0.59999,0.47999,15.77103998,3.7,753.23492,739.98181,13.00507,,,,,,,
20.36884,0.59999,0.47999,15.77103998,3.7,753.23492,739.98181,13.0052,,,,,,,
20.36984,0.59999,0.47999,15.77103998,3.7,753.23492,739.98181,13.00534,,,,,,,
20.37084,0.59999,0.47999,15.77103998,3.7,753.23492,744.27685,13.00547,,,,,,,
20.37184,0.85999,0.81999,15.74899798,3.7,753.23492,741.8164,13.0056,,,,,,,
20.37284,0.85999,0.81999,15.74899798,3.7,753.23492,744.27685,13.00574,,,,,,,
20.37384,0.85999,0.81999,15.74899798,3.7,753.23492,744.27685,13.00587,,,,,,,
20.37484,0.85999,0.81999,15.74899798,3.7,753.23492,744.27685,13.00601,,,,,,,
20.37584,0.85999,0.81999,15.74899798,3.7,753.23492,744.27685,13.00614,,,,,,,
20.37684,0.85999,0.81999,15.74899798,3.7,753.23492,746.75366,13.00628,,,,,,,
20.37784,0.85999,0.81999,15.74899798,3.7,753.23492,744.27685,13.00642,,,,,,,
20.37884,0.85999,0.81999,15.74899798,3.7,753.23492,744.27685,13.00656,,,,,,,
20.37984,0.85999,0.81999,15.74899798,3.7,753.23492,744.27685,13.0067,,,,,,,
20.38084,0.85999,0.81999,15.74899798,3.7,753.23492,746.13293,13.00684,,,,,,,
20.38184,0.93,0.85999,15.81512398,3.7,753.23492,746.75366,13.00698,,,,,,,
20.38284,0.93,0.85999,15.81512398,3.7,753.23492,746.75366,13.00712,,,,,,,
20.38384,0.93,0.85999,15.81512398,3.7,753.23492,746.75366,13.00726,,,,,,,
20.38484,0.93,0.85999,15.81512398,3.7,753.23492,746.13293,13.0074,,,,,,,
20.38584,0.93,0.85999,15.81512398,3.7,753.23492,746.13293,13.00754,,,,,,,
20.38684,0.93,0.85999,15.81512398,3.7,753.23492,744.27685,13.00767,,,,,,,
20.38784,0.93,0.85999,15.81512398,3.7,753.23492,744.27685,13.00781,,,,,,,
20.38884,0.93,0.85999,15.81512398,3.7,753.23492,743.66021,13.00794,,,,,,,
20.38984,0.93,0.85999,15.81512398,3.7,753.23492,743.04461,13.00807,,,,,,,
20.39084,0.93,0.85999,15.81512398,3.7,753.23492,742.42999,13.0082,,,,,,,
20.39184,0.52999,0.76999,15.88124998,3.7,753.23492,742.42999,13.00833,,,,,,,
20.39284,0.52999,0.76999,15.88124998,3.7,753.23492,742.42999,13.00846,,,,,,,
20.39384,0.52999,0.76999,15.88124998,3.7,753.23492,742.42999,13.00859,,,,,,,
20.39484,0.52999,0.76999,15.88124998,3.7,753.23492,741.8164,13.00871,,,,,,,
20.39584,0.52999,0.76999,15.88124998,3.7,753.23492,742.42999,13.00884,,,,,,,
20.39684,0.52999,0.76999,15.88124998,3.7,753.23492,742.42999,13.00896,,,,,,,
20.39784,0.52999,0.76999,15.88124998,3.7,753.23492,742.42999,13.00908,,,,,,,
20.39884,0.52999,0.76999,15.88124998,3.7,753.23492,744.27685,13.0092,,,,,,,
20.39984,0.52999,0.76999,15.88124998,3.7,753.23492,744.27685,13.00932,,,,,,,
