time,target gyro x,target gyro y,target gyro z,gyro x,gyro y,gyro z,target angle x,target angle y,target angle z,angle x,angle y,angle z,target vel z,vel z,target pos z,pos z,desire thrust,desire rotor speed,rotor speed,motor_output,bettery voltage,height,thrust,K_T,acc_z_d,acc_z_com,,,,,,,,,,,,,,,,,,,,,,,,,
61.094,0.86508,0.20499,0.34925,-0.04362,-0.08653,-0.09335,0.02578,0.01985,1.93695,0.01948,0.02333,1.8663,0.00254,0.00025,-0.2002,-0.2019,-4.63885,830.69909,827.27917,0.57629,13.44698,0.2019,0.15044,6.72238,9.78287,9.93331,,,,,,,,,,,,,,,,,,,,,,,,,
61.095,0.86508,0.20499,0.34925,-0.04362,-0.08653,-0.09335,0.02578,0.01985,1.93695,0.01948,0.02333,1.8663,0.00254,0.00025,-0.2002,-0.2019,-4.63885,830.69909,825.75701,0.57629,13.44719,0.2019,0.15032,6.72238,9.78287,9.9332,,,,,,,,,,,,,,,,,,,,,,,,,
61.096,0.86508,0.20499,0.34925,-0.04333,-0.08652,-0.09027,0.02578,0.01985,1.93695,0.01948,0.02333,1.8663,0.00254,0.00025,-0.2002,-0.2019,-4.63876,830.69073,827.27917,0.57627,13.4474,0.2019,0.15024,6.72238,9.78287,9.93311,,,,,,,,,,,,,,,,,,,,,,,,,
61.097,0.86508,0.20499,0.34925,-0.04333,-0.08652,-0.09027,0.02578,0.01985,1.93695,0.01948,0.02333,1.8663,0.00254,0.00025,-0.2002,-0.2019,-4.63876,830.69073,827.27917,0.57627,13.4476,0.2019,0.15015,6.72238,9.78287,9.93302,,,,,,,,,,,,,,,,,,,,,,,,,
61.09799,0.86508,0.20499,0.34925,-0.04965,-0.08966,-0.08641,0.02578,0.01985,1.93695,0.01948,0.02333,1.8663,0.00254,0.00025,-0.2002,-0.2019,-4.63864,830.68011,828.04235,0.57624,13.44779,0.2019,0.14998,6.72238,9.78287,9.93285,,,,,,,,,,,,,,,,,,,,,,,,,
61.09899,0.86508,0.20499,0.34925,-0.04965,-0.08966,-0.08641,0.02578,0.01985,1.93695,0.01948,0.02333,1.8663,0.00254,0.00025,-0.2002,-0.2019,-4.63864,830.68011,828.80694,0.57624,13.44798,0.2019,0.14981,6.72238,9.78287,9.93269,,,,,,,,,,,,,,,,,,,,,,,,,
61.09999,0.87271,0.20807,0.35432,-0.05039,-0.09522,-0.08388,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63839,830.65716,828.80694,0.5762,13.44816,0.2019,0.14953,6.72238,9.78278,9.93231,,,,,,,,,,,,,,,,,,,,,,,,,
61.101,0.87271,0.20807,0.35432,-0.05039,-0.09522,-0.08388,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63839,830.65716,824.99804,0.5762,13.44833,0.20199,0.14924,6.72238,9.78278,9.93202,,,,,,,,,,,,,,,,,,,,,,,,,
61.102,0.87271,0.20807,0.35432,-0.04443,-0.09693,-0.08151,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63814,830.65075,824.99804,0.57618,13.4485,0.20199,0.14901,6.72213,9.78278,9.93179,,,,,,,,,,,,,,,,,,,,,,,,,
61.103,0.87271,0.20807,0.35432,-0.04443,-0.09693,-0.08151,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63814,830.65075,824.99804,0.57618,13.44866,0.20199,0.14877,6.72213,9.78278,9.93155,,,,,,,,,,,,,,,,,,,,,,,,,
61.104,0.87271,0.20807,0.35432,-0.04534,-0.09748,-0.07784,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63797,830.63586,827.27917,0.57616,13.44881,0.20199,0.14865,6.72213,9.78278,9.93143,,,,,,,,,,,,,,,,,,,,,,,,,
61.10499,0.87271,0.20807,0.35432,-0.04534,-0.09748,-0.07784,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63797,830.63586,827.27917,0.57616,13.44895,0.20199,0.14853,6.72213,9.78278,9.93131,,,,,,,,,,,,,,,,,,,,,,,,,
61.10599,0.87271,0.20807,0.35432,-0.05278,-0.10341,-0.07526,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63784,830.62347,831.10913,0.57614,13.44908,0.20199,0.14835,6.72213,9.78278,9.93113,,,,,,,,,,,,,,,,,,,,,,,,,
61.10699,0.87271,0.20807,0.35432,-0.05278,-0.10341,-0.07526,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63784,830.62347,827.27917,0.57614,13.44921,0.20199,0.14818,6.72213,9.78278,9.93096,,,,,,,,,,,,,,,,,,,,,,,,,
61.108,0.87271,0.20807,0.35432,-0.05296,-0.11102,-0.07595,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63765,830.60638,827.27917,0.57611,13.44933,0.20199,0.14794,6.72213,9.78278,9.93072,,,,,,,,,,,,,,,,,,,,,,,,,
61.109,0.87271,0.20807,0.35432,-0.05296,-0.11102,-0.07595,0.02564,0.01956,1.93695,0.01891,0.02261,1.86529,0.00254,0.00025,-0.2002,-0.2019,-4.63765,830.60638,827.27917,0.57611,13.44944,0.20199,0.14771,6.72213,9.78278,9.93049,,,,,,,,,,,,,,,,,,,,,,,,,
61.11,0.88354,0.19153,0.35902,-0.04799,-0.11347,-0.07765,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.63027,829.94525,827.27917,0.57553,13.44954,0.20199,0.14757,6.72213,9.76735,9.91492,,,,,,,,,,,,,,,,,,,,,,,,,
61.111,0.88354,0.19153,0.35902,-0.04799,-0.11347,-0.07765,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.63027,829.94525,827.27917,0.57553,13.44963,0.2021,0.14743,6.72213,9.76735,9.91478,,,,,,,,,,,,,,,,,,,,,,,,,
61.11199,0.88354,0.19153,0.35902,-0.05165,-0.11428,-0.0777,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.6302,829.95489,827.27917,0.57554,13.44972,0.2021,0.14743,6.72188,9.76735,9.91478,,,,,,,,,,,,,,,,,,,,,,,,,
61.11299,0.88354,0.19153,0.35902,-0.05165,-0.11428,-0.0777,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.6302,829.95489,827.27917,0.57554,13.44979,0.2021,0.14744,6.72188,9.76735,9.91479,,,,,,,,,,,,,,,,,,,,,,,,,
61.11399,0.88354,0.19153,0.35902,-0.06009,-0.11917,-0.07678,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.63021,829.9555,831.10913,0.57553,13.44986,0.2021,0.14745,6.72188,9.76735,9.9148,,,,,,,,,,,,,,,,,,,,,,,,,
61.115,0.88354,0.19153,0.35902,-0.06009,-0.11917,-0.07678,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.63021,829.9555,831.10913,0.57553,13.44992,0.2021,0.14746,6.72188,9.76735,9.91481,,,,,,,,,,,,,,,,,,,,,,,,,
61.116,0.88354,0.19153,0.35902,-0.05927,-0.12425,-0.07542,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.63024,829.95819,827.27917,0.57553,13.44997,0.2021,0.14751,6.72188,9.76735,9.91486,,,,,,,,,,,,,,,,,,,,,,,,,
61.117,0.88354,0.19153,0.35902,-0.05927,-0.12425,-0.07542,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.63024,829.95819,827.27917,0.57553,13.45001,0.2021,0.14757,6.72188,9.76735,9.91492,,,,,,,,,,,,,,,,,,,,,,,,,
61.118,0.88354,0.19153,0.35902,-0.05337,-0.12527,-0.07226,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.63037,829.9696,827.27917,0.57553,13.45004,0.2021,0.14778,6.72188,9.76735,9.91514,,,,,,,,,,,,,,,,,,,,,,,,,
61.11899,0.88354,0.19153,0.35902,-0.05337,-0.12527,-0.07226,0.02581,0.0182,1.93695,0.01828,0.02172,1.86444,0.00269,-0.00297,-0.2002,-0.20199,-4.63037,829.9696,827.27917,0.57553,13.45006,0.2021,0.148,6.72188,9.76735,9.91535,,,,,,,,,,,,,,,,,,,,,,,,,
61.11999,0.88736,0.20402,0.36255,-0.05466,-0.12686,-0.06802,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62031,829.06768,824.24047,0.57476,13.45008,0.2021,0.14826,6.72188,9.74534,9.8936,,,,,,,,,,,,,,,,,,,,,,,,,
61.12099,0.88736,0.20402,0.36255,-0.05466,-0.12686,-0.06802,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62031,829.06768,818.97613,0.57476,13.45009,0.2021,0.14851,6.72188,9.74534,9.89385,,,,,,,,,,,,,,,,,,,,,,,,,
61.122,0.88736,0.20402,0.36255,-0.05824,-0.13158,-0.06586,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62051,829.08581,824.24047,0.57477,13.45008,0.2021,0.14869,6.72188,9.74534,9.89403,,,,,,,,,,,,,,,,,,,,,,,,,
61.123,0.88736,0.20402,0.36255,-0.05824,-0.13158,-0.06586,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62051,829.08581,824.24047,0.57477,13.45007,0.2021,0.14887,6.72188,9.74534,9.89421,,,,,,,,,,,,,,,,,,,,,,,,,
61.124,0.88736,0.20402,0.36255,-0.05512,-0.13329,-0.06583,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62066,829.09967,824.24047,0.57479,13.45005,0.2021,0.14902,6.72188,9.74534,9.89436,,,,,,,,,,,,,,,,,,,,,,,,,
61.125,0.88736,0.20402,0.36255,-0.05512,-0.13329,-0.06583,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62066,829.09967,821.22412,0.57479,13.45003,0.2021,0.14917,6.72188,9.74534,9.89451,,,,,,,,,,,,,,,,,,,,,,,,,
61.12599,0.88736,0.20402,0.36255,-0.05308,-0.13034,-0.06504,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62083,829.11474,821.22412,0.5748,13.44999,0.2021,0.14938,6.72188,9.74534,9.89472,,,,,,,,,,,,,,,,,,,,,,,,,
61.12699,0.88736,0.20402,0.36255,-0.05308,-0.13034,-0.06504,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62083,829.11474,821.22412,0.5748,13.44995,0.2021,0.1496,6.72188,9.74534,9.89494,,,,,,,,,,,,,,,,,,,,,,,,,
61.12799,0.88736,0.20402,0.36255,-0.05865,-0.13019,-0.06353,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62101,829.13049,820.47338,0.57482,13.44989,0.2021,0.14976,6.72188,9.74534,9.8951,,,,,,,,,,,,,,,,,,,,,,,,,
61.129,0.88736,0.20402,0.36255,-0.05865,-0.13019,-0.06353,0.02579,0.01786,1.93695,0.01765,0.02068,1.86372,0.00285,-0.00769,-0.2002,-0.2021,-4.62101,829.13049,818.97613,0.57482,13.44983,0.2021,0.14992,6.72188,9.74534,9.89526,,,,,,,,,,,,,,,,,,,,,,,,,
61.13,0.93279,0.21776,0.36601,-0.06014,-0.13438,-0.06368,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.6314,830.06182,820.47338,0.57563,13.44976,0.2021,0.14994,6.72188,9.76739,9.91734,,,,,,,,,,,,,,,,,,,,,,,,,
61.131,0.93279,0.21776,0.36601,-0.06014,-0.13438,-0.06368,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.6314,830.06182,821.22412,0.57563,13.44967,0.2021,0.14997,6.72188,9.76739,9.91737,,,,,,,,,,,,,,,,,,,,,,,,,
61.13199,0.93279,0.21776,0.36601,-0.05108,-0.13519,-0.06434,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.63139,830.06146,821.22412,0.57563,13.44958,0.2021,0.14993,6.72188,9.76739,9.91733,,,,,,,,,,,,,,,,,,,,,,,,,
61.13299,0.93279,0.21776,0.36601,-0.05108,-0.13519,-0.06434,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.63139,830.06146,820.47338,0.57563,13.44948,0.2021,0.14989,6.72188,9.76739,9.91729,,,,,,,,,,,,,,,,,,,,,,,,,
61.13399,0.93279,0.21776,0.36601,-0.04526,-0.13158,-0.06226,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.63139,830.06121,820.47338,0.57564,13.44937,0.2021,0.14993,6.72188,9.76739,9.91732,,,,,,,,,,,,,,,,,,,,,,,,,
61.13499,0.93279,0.21776,0.36601,-0.04526,-0.13158,-0.06226,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.63139,830.06121,820.47338,0.57564,13.44925,0.2021,0.14996,6.72188,9.76739,9.91736,,,,,,,,,,,,,,,,,,,,,,,,,
61.136,0.93279,0.21776,0.36601,-0.04956,-0.13128,-0.05833,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.6314,830.06213,820.47338,0.57565,13.44913,0.2021,0.14995,6.72188,9.76739,9.91735,,,,,,,,,,,,,,,,,,,,,,,,,
61.137,0.93279,0.21776,0.36601,-0.04956,-0.13128,-0.05833,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.6314,830.06213,825.75701,0.57565,13.44899,0.2021,0.14994,6.72188,9.76739,9.91734,,,,,,,,,,,,,,,,,,,,,,,,,
61.138,0.93279,0.21776,0.36601,-0.05023,-0.13511,-0.05598,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.63132,830.05487,825.75701,0.57566,13.44886,0.2021,0.14978,6.72188,9.76739,9.91717,,,,,,,,,,,,,,,,,,,,,,,,,
61.13899,0.93279,0.21776,0.36601,-0.05023,-0.13511,-0.05598,0.02792,0.01785,1.93695,0.01693,0.01954,1.86301,0.00285,-0.00292,-0.2002,-0.2021,-4.63132,830.05487,825.75701,0.57566,13.44871,0.2021,0.14961,6.72188,9.76739,9.91701,,,,,,,,,,,,,,,,,,,,,,,,,
61.13999,0.90153,0.23617,0.36892,-0.04117,-0.13651,-0.05506,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.63106,830.03198,825.75701,0.57565,13.44856,0.2021,0.1494,6.72188,9.76722,9.91663,,,,,,,,,,,,,,,,,,,,,,,,,
61.14099,0.90153,0.23617,0.36892,-0.04117,-0.13651,-0.05506,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.63106,830.03198,825.75701,0.57565,13.4484,0.20219,0.14919,6.72188,9.76722,9.91641,,,,,,,,,,,,,,,,,,,,,,,,,
61.14199,0.90153,0.23617,0.36892,-0.03524,-0.136,-0.05362,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.63087,830.03033,825.75701,0.57566,13.44823,0.20219,0.14899,6.72164,9.76722,9.91622,,,,,,,,,,,,,,,,,,,,,,,,,
61.143,0.90153,0.23617,0.36892,-0.03524,-0.136,-0.05362,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.63087,830.03033,825.75701,0.57566,13.44806,0.20219,0.1488,6.72164,9.76722,9.91602,,,,,,,,,,,,,,,,,,,,,,,,,
61.144,0.90153,0.23617,0.36892,-0.03686,-0.13874,-0.05284,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.63063,830.00878,825.75701,0.57566,13.44788,0.20219,0.14848,6.72164,9.76722,9.91571,,,,,,,,,,,,,,,,,,,,,,,,,
61.145,0.90153,0.23617,0.36892,-0.03686,-0.13874,-0.05284,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.63063,830.00878,825.75701,0.57566,13.4477,0.20219,0.14816,6.72164,9.76722,9.91539,,,,,,,,,,,,,,,,,,,,,,,,,
61.14599,0.90153,0.23617,0.36892,-0.03449,-0.14135,-0.05417,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.63028,829.97766,828.80694,0.57565,13.44751,0.20219,0.14774,6.72164,9.76722,9.91496,,,,,,,,,,,,,,,,,,,,,,,,,
61.14699,0.90153,0.23617,0.36892,-0.03449,-0.14135,-0.05417,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.63028,829.97766,831.10913,0.57565,13.44731,0.20219,0.14731,6.72164,9.76722,9.91453,,,,,,,,,,,,,,,,,,,,,,,,,
61.14799,0.90153,0.23617,0.36892,-0.02672,-0.13819,-0.05523,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.62994,829.9472,834.97479,0.57564,13.44711,0.20219,0.14701,6.72164,9.76722,9.91423,,,,,,,,,,,,,,,,,,,,,,,,,
61.14899,0.90153,0.23617,0.36892,-0.02672,-0.13819,-0.05523,0.02697,0.0183,1.93695,0.01621,0.01832,1.8624,0.00285,-0.00292,-0.2002,-0.2021,-4.62994,829.9472,834.97479,0.57564,13.4469,0.20219,0.14671,6.72164,9.76722,9.91393,,,,,,,,,,,,,,,,,,,,,,,,,
61.15,0.91348,0.23082,0.37191,-0.02411,-0.13437,-0.05394,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.62852,829.81909,824.99804,0.57555,13.44668,0.20219,0.14661,6.72164,9.76456,9.91117,,,,,,,,,,,,,,,,,,,,,,,,,
61.151,0.91348,0.23082,0.37191,-0.02411,-0.13437,-0.05394,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.62852,829.81909,824.99804,0.57555,13.44646,0.2021,0.1465,6.72164,9.76456,9.91107,,,,,,,,,,,,,,,,,,,,,,,,,
61.152,0.91348,0.23082,0.37191,-0.02364,-0.13683,-0.05263,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.62844,829.79687,834.97479,0.57555,13.44623,0.2021,0.14644,6.72188,9.76456,9.91101,,,,,,,,,,,,,,,,,,,,,,,,,
61.15299,0.91348,0.23082,0.37191,-0.02364,-0.13683,-0.05263,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.62844,829.79687,834.97479,0.57555,13.44599,0.2021,0.14638,6.72188,9.76456,9.91095,,,,,,,,,,,,,,,,,,,,,,,,,
61.15399,0.91348,0.23082,0.37191,-0.01363,-0.14092,-0.0533,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.6284,829.79315,824.99804,0.57557,13.44574,0.2021,0.14635,6.72188,9.76456,9.91092,,,,,,,,,,,,,,,,,,,,,,,,,
61.15499,0.91348,0.23082,0.37191,-0.01363,-0.14092,-0.0533,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.6284,829.79315,824.99804,0.57557,13.4455,0.2021,0.14632,6.72188,9.76456,9.91089,,,,,,,,,,,,,,,,,,,,,,,,,
61.15599,0.91348,0.23082,0.37191,-0.00046,-0.14024,-0.05382,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.62844,829.79736,824.99804,0.57559,13.44524,0.2021,0.14645,6.72188,9.76456,9.91102,,,,,,,,,,,,,,,,,,,,,,,,,
61.157,0.91348,0.23082,0.37191,-0.00046,-0.14024,-0.05382,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.62844,829.79736,824.99804,0.57559,13.44498,0.2021,0.14659,6.72188,9.76456,9.91115,,,,,,,,,,,,,,,,,,,,,,,,,
61.158,0.91348,0.23082,0.37191,0.00171,-0.13885,-0.05271,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.62862,829.81268,824.99804,0.57563,13.44471,0.2021,0.14682,6.72188,9.76456,9.91139,,,,,,,,,,,,,,,,,,,,,,,,,
61.159,0.91348,0.23082,0.37191,0.00171,-0.13885,-0.05271,0.02729,0.01781,1.93695,0.01564,0.01712,1.86185,0.00299,-0.00336,-0.2002,-0.20219,-4.62862,829.81268,824.99804,0.57563,13.44444,0.2021,0.14706,6.72188,9.76456,9.91162,,,,,,,,,,,,,,,,,,,,,,,,,
61.15999,0.89866,0.26894,0.37393,-0.00042,-0.14081,-0.0523,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63851,830.69915,821.22412,0.57641,13.44416,0.2021,0.14727,6.72188,9.7853,9.93257,,,,,,,,,,,,,,,,,,,,,,,,,
61.16099,0.89866,0.26894,0.37393,-0.00042,-0.14081,-0.0523,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63851,830.69915,824.99804,0.57641,13.44388,0.2021,0.14749,6.72188,9.7853,9.93279,,,,,,,,,,,,,,,,,,,,,,,,,
61.16199,0.89866,0.26894,0.37393,0.00751,-0.14043,-0.05381,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63871,830.71734,824.99804,0.57645,13.44359,0.2021,0.14771,6.72188,9.7853,9.93301,,,,,,,,,,,,,,,,,,,,,,,,,
61.16299,0.89866,0.26894,0.37393,0.00751,-0.14043,-0.05381,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63871,830.71734,824.99804,0.57645,13.4433,0.2021,0.14793,6.72188,9.7853,9.93323,,,,,,,,,,,,,,,,,,,,,,,,,
61.164,0.89866,0.26894,0.37393,0.01921,-0.13442,-0.05502,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63899,830.74182,824.99804,0.5765,13.443,0.2021,0.1483,6.72188,9.7853,9.9336,,,,,,,,,,,,,,,,,,,,,,,,,
61.165,0.89866,0.26894,0.37393,0.01921,-0.13442,-0.05502,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63899,830.74182,824.99804,0.5765,13.44269,0.2021,0.14867,6.72188,9.7853,9.93397,,,,,,,,,,,,,,,,,,,,,,,,,
61.166,0.89866,0.26894,0.37393,0.02222,-0.12958,-0.05526,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63938,830.77679,824.99804,0.57655,13.44238,0.2021,0.14913,6.72188,9.7853,9.93443,,,,,,,,,,,,,,,,,,,,,,,,,
61.16699,0.89866,0.26894,0.37393,0.02222,-0.12958,-0.05526,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63938,830.77679,826.51739,0.57655,13.44207,0.2021,0.1496,6.72188,9.7853,9.9349,,,,,,,,,,,,,,,,,,,,,,,,,
61.16799,0.89866,0.26894,0.37393,0.02349,-0.12917,-0.0569,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63979,830.81384,826.51739,0.57661,13.44175,0.2021,0.15002,6.72188,9.7853,9.93532,,,,,,,,,,,,,,,,,,,,,,,,,
61.16899,0.89866,0.26894,0.37393,0.02349,-0.12917,-0.0569,0.02647,0.01925,1.93695,0.01526,0.01588,1.86134,0.00285,0.00108,-0.2002,-0.2021,-4.63979,830.81384,826.51739,0.57661,13.44142,0.2021,0.15043,6.72188,9.7853,9.93573,,,,,,,,,,,,,,,,,,,,,,,,,
61.16999,0.9043,0.25985,0.37658,0.03284,-0.12655,-0.06022,0.02637,0.01896,1.93695,0.01516,0.01463,1.86085,0.00285,0.00108,-0.2002,-0.2021,-4.64013,830.84442,826.51739,0.57667,13.44109,0.2021,0.15083,6.72188,9.78522,9.93605,,,,,,,,,,,,,,,,,,,,,,,,,
61.171,0.9043,0.25985,0.37658,0.03284,-0.12655,-0.06022,0.02637,0.01896,1.93695,0.01516,0.01463,1.86085,0.00285,0.00108,-0.2002,-0.2021,-4.64013,830.84442,826.51739,0.57667,13.44075,0.20219,0.15122,6.72188,9.78522,9.93644,,,,,,,,,,,,,,,,,,,,,,,,,
61.172,0.9043,0.25985,0.37658,0.04168,-0.11934,-0.06308,0.02637,0.01896,1.93695,0.01516,0.01463,1.86085,0.00285,0.00108,-0.2002,-0.2021,-4.64051,830.89404,821.97613,0.57674,13.44041,0.20219,0.15165,6.72164,9.78522,9.93687,,,,,,,,,,,,,,,,,,,,,,,,,
61.173,0.9043,0.25985,0.37658,0.04168,-0.11934,-0.06308,0.02637,0.01896,1.93695,0.01516,0.01463,1.86085,0.00285,0.00108,-0.2002,-0.2021,-4.64051,830.89404,826.51739,0.57674,13.44007,0.20219,0.15207,6.72164,9.78522,9.93729,,,,,,,,,,,,,,,,,,,,,,,,,
61.17399,0.9043,0.25985,0.37658,0.04259,-0.11368,-0.06554,0.02637,0.01896,1.93695,0.01516,0.01463,1.86085,0.00285,0.00108,-0.2002,-0.2021,-4.64086,830.9248,826.51739,0.5768,13.43971,0.20219,0.15238,6.72164,9.78522,9.9376,,,,,,,,,,,,,,,,,,,,,,,,,
61.17499,0.9043,0.25985,0.37658,0.04259,-0.11368,-0.06554,0.02637,0.01896,1.93695,0.01516,0.01463,1.86085,0.00285,0.00108,-0.2002,-0.2021,-4.64086,830.9248,832.65112,0.5768,13.43936,0.20219,0.1527,6.72164,9.78522,9.93792,,,,,,,,,,,,,,,,,,,,,,,,,
61.17599,0.9043,0.25985,0.37658,0.0455,-0.1103,-0.06921,0.02637,0.01896,1.93695,0.01516,0.01463,1.86085,0.00285,0.00108,-0.2002,-0.2021,-4.64105,830.94195,832.65112,0.57684,13.439,0.20219,0.15279,6.72164,9.78522,9.93801,,,,,,,,,,,,,,,,,,,,,,,,,
