time(s),surface angle(deg),rotor speed(rad/s),ranging distance(m),force_x(N),force_y(N),force_z(N),moment_x(N·m),moment_y(N·m),moment_z(N·m),,,,,,,,,
151.03385,10,0.475,0.01999,2.65999,5.27999,57.88999,0.06599,-0.392,-0.207,,,,,,,,,
151.03485,10,0.475,0.01999,2.65999,5.27999,57.88999,0.06599,-0.392,-0.207,,,,,,,,,
151.03585,10,0.475,0.01999,2.65999,5.27999,57.88999,0.06599,-0.392,-0.207,,,,,,,,,
151.03684,10,0.475,0.01999,2.65999,5.27999,57.88999,0.06599,-0.392,-0.207,,,,,,,,,
151.03785,10,0.475,0.01999,2.65999,5.27999,57.88999,0.06599,-0.392,-0.207,,,,,,,,,
151.03884,10,0.475,0.01999,2.65999,5.27999,57.88999,0.06599,-0.392,-0.207,,,,,,,,,
151.03984,10,0.475,0.01999,2.65999,5.27999,57.88999,0.06599,-0.392,-0.207,,,,,,,,,
151.04084,10,0.475,0.01999,2.65999,5.27999,57.88999,0.06599,-0.392,-0.207,,,,,,,,,
151.04183,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.04284,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.04383,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.04484,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.04583,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.04684,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.04783,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.04884,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.04983,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05084,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05183,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05284,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05386,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05485,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05584,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05685,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05784,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05885,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.05984,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.06085,10,0.475,0.01999,2.76999,4.81999,58.03999,0.06599,-0.391,-0.207,,,,,,,,,
151.06184,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.06285,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.06384,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.06484,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.06585,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.06684,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.06784,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.06884,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.06983,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.07084,10,0.475,0.01999,2.83999,5.28999,57.96999,0.069,-0.40399,-0.203,,,,,,,,,
151.07183,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.07284,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.07385,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.07484,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.07585,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.07684,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.07783,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.07884,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.07983,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.08084,10,0.475,0.01999,2.78999,5.23,57.84,0.077,-0.4,-0.2,,,,,,,,,
151.08183,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.08285,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.08384,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.08485,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.08586,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.08685,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.08784,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.08885,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.08984,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.09085,10,0.475,0.01999,2.89999,4.98,57.91999,0.077,-0.399,-0.2,,,,,,,,,
151.09184,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.09284,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.09385,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.09486,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.09587,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.09686,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.09788,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.09889,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.09988,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.10084,10,0.475,0.01999,3.08999,4.90999,57.97999,0.073,-0.403,-0.2,,,,,,,,,
151.10183,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.10284,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.10383,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.10484,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.10585,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.10684,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.10783,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.10884,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.10983,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.11085,10,0.475,0.01999,2.92999,5.34999,57.86999,0.075,-0.40199,-0.204,,,,,,,,,
151.11184,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.11285,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.11386,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.11485,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.11585,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.11685,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.11784,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.11885,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.11984,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.12084,10,0.475,0.01999,2.64999,5.23999,57.84,0.077,-0.397,-0.207,,,,,,,,,
151.12184,10,0.475,0.01999,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.12284,10,0.475,0.01999,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.12384,10,0.475,0.01999,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.12484,10,0.475,0.02299,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.12585,10,0.475,0.02299,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.12684,10,0.475,0.02299,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.12783,10,0.475,0.02299,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.12884,10,0.475,0.02299,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.12983,10,0.475,0.02299,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.13084,10,0.475,0.02299,2.64999,4.88999,57.93999,0.072,-0.394,-0.205,,,,,,,,,
151.13183,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.13284,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.13385,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.13484,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.13583,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.13684,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.13783,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.13885,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.13984,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.14085,10,0.475,0.02299,3.02999,5.17999,57.96999,0.076,-0.396,-0.2,,,,,,,,,
151.14184,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.14285,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.14384,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.14485,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.14585,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.14685,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.14784,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.14884,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.14984,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.15084,10,0.475,0.02299,3.21,5.32999,57.93999,0.077,-0.396,-0.199,,,,,,,,,
151.15184,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.15284,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.15385,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.15484,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.15585,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.15684,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.15783,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.15884,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.15983,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.16084,10,0.475,0.02299,2.74,5.33999,57.91999,0.074,-0.391,-0.20199,,,,,,,,,
151.16183,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.16284,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.16383,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.16484,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.16586,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.16685,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.16784,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.16885,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.16984,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.17085,10,0.475,0.02299,2.7,5.09999,57.94999,0.076,-0.392,-0.203,,,,,,,,,
151.17184,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.17285,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.17385,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.17485,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.17585,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.17684,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.17784,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.17884,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.17984,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.18084,10,0.475,0.02299,2.83999,5.04999,57.95999,0.077,-0.394,-0.203,,,,,,,,,
151.18183,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.18284,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.18383,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.18484,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.18585,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.18684,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.18786,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.18885,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.18986,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.1909,10,0.475,0.02299,3.04999,5.25,57.93,0.078,-0.394,-0.198,,,,,,,,,
151.19189,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.1929,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.19386,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.19485,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.19586,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.19685,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.19784,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.19885,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.19984,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.20085,10,0.475,0.02299,2.87999,5.31999,57.90999,0.076,-0.396,-0.197,,,,,,,,,
151.20184,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.20285,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.20384,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.20484,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.20585,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.20684,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.20783,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.20884,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.20983,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21084,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21183,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21284,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21385,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21484,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21585,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21684,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21783,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21884,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.21983,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.22084,10,0.475,0.02299,2.65999,5.21999,57.90999,0.073,-0.396,-0.20199,,,,,,,,,
151.22184,10,0.475,0.02299,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.22285,10,0.475,0.02299,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.22384,10,0.475,0.02299,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.22485,10,0.475,0.02299,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.22586,10,0.475,0.024,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.22685,10,0.475,0.024,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.22784,10,0.475,0.024,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.22885,10,0.475,0.024,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.22984,10,0.475,0.024,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.23085,10,0.475,0.024,2.93999,4.96999,57.93,0.07,-0.388,-0.20799,,,,,,,,,
151.23184,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.23284,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.23385,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.23484,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.23585,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.23684,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.23783,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.23884,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.23983,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.24084,10,0.475,0.024,2.97,5.01999,57.95999,0.06199,-0.392,-0.211,,,,,,,,,
151.24183,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.24284,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.24383,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.24484,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.24584,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.24684,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.24783,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.24885,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.24984,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.25085,10,0.475,0.024,2.89999,5.00999,58.07999,0.063,-0.396,-0.206,,,,,,,,,
151.25184,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.25285,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.25386,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.25485,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.25585,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.25685,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.25784,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.25885,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.25984,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.26084,10,0.475,0.024,2.93999,5.00999,58.09999,0.073,-0.393,-0.20099,,,,,,,,,
151.26184,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.26284,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.26383,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.26484,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.26585,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.26684,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.26783,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.26884,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.26983,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.27084,10,0.475,0.024,2.90999,5.21999,58.05999,0.081,-0.392,-0.199,,,,,,,,,
151.27183,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.27284,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.27384,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.27484,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.27584,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.27685,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.27784,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.27885,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.27984,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.28086,10,0.475,0.024,3.03999,4.98,58.09999,0.071,-0.395,-0.205,,,,,,,,,
151.28187,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.28286,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.28388,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.28488,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.28587,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.28691,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.28784,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.28884,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.28984,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.29084,10,0.475,0.024,2.74,5.00999,57.87999,0.072,-0.403,-0.215,,,,,,,,,
151.29183,10,0.475,0.024,2.64999,5.05999,57.77,0.077,-0.406,-0.218,,,,,,,,,
