time,target gyro x,target gyro y,target gyro z,gyro x,gyro y,gyro z,target angle x,target angle y,target angle z,angle x,angle y,angle z,target vel z,vel z,target pos z,pos z,desire thrust,desire rotor speed,rotor speed,motor_output,bettery voltage,height,thrust,imu_z,acc_z_d,acc_z_com
49.40900,0.74419,0.07788,0.82295,0.23092,-0.10094,0.00941,0.05406,-0.02169,1.79826,0.03352,-0.00551,1.63324,0.02234,0.00905,-0.29349,-0.30839,-4.44630,825.71301,828.04235,0.61181,12.57224,0.30839,-0.24369,-9.64367,9.76468,9.52099
49.40999,0.74419,0.07788,0.82295,0.23092,-0.10094,0.00941,0.05406,-0.02169,1.79826,0.03352,-0.00551,1.63324,0.02234,0.00905,-0.29349,-0.30839,-4.44630,825.71301,831.10913,0.61181,12.57226,0.30839,-0.24345,-9.64367,9.76468,9.52123
49.41099,0.74419,0.07788,0.82295,0.22809,-0.10493,0.01025,0.05406,-0.02169,1.79826,0.03352,-0.00551,1.63324,0.02234,0.00905,-0.29349,-0.30839,-4.44656,825.73718,831.10913,0.61183,12.57229,0.30839,-0.24313,-9.60660,9.76468,9.52154
49.41199,0.74419,0.07788,0.82295,0.22809,-0.10493,0.01025,0.05406,-0.02169,1.79826,0.03352,-0.00551,1.63324,0.02234,0.00905,-0.29349,-0.30839,-4.44656,825.73718,831.10913,0.61183,12.57232,0.30839,-0.24281,-9.60660,9.76468,9.52186
49.41299,0.74419,0.07788,0.82295,0.23139,-0.11180,0.00867,0.05406,-0.02169,1.79826,0.03352,-0.00551,1.63324,0.02234,0.00905,-0.29349,-0.30839,-4.44690,825.76904,831.10913,0.61186,12.57235,0.30839,-0.24239,-9.55525,9.76468,9.52228
49.41400,0.74419,0.07788,0.82295,0.23139,-0.11180,0.00867,0.05406,-0.02169,1.79826,0.03352,-0.00551,1.63324,0.02234,0.00905,-0.29349,-0.30839,-4.44690,825.76904,834.19879,0.61186,12.57239,0.30839,-0.24198,-9.55525,9.76468,9.52270
49.41500,0.74419,0.07788,0.82295,0.23443,-0.11362,0.01029,0.05406,-0.02169,1.79826,0.03352,-0.00551,1.63324,0.02234,0.00905,-0.29349,-0.30839,-4.44743,825.81805,834.19879,0.61190,12.57243,0.30839,-0.24127,-9.40957,9.76468,9.52341
49.41600,0.74419,0.07788,0.82295,0.23443,-0.11362,0.01029,0.05406,-0.02169,1.79826,0.03352,-0.00551,1.63324,0.02234,0.00905,-0.29349,-0.30839,-4.44743,825.81805,834.19879,0.61190,12.57247,0.30820,-0.24056,-9.40957,9.76468,9.52412
49.41699,0.75886,0.08513,0.82133,0.23151,-0.11547,0.01559,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45177,826.22088,834.19879,0.61227,12.57252,0.30820,-0.23968,-9.33411,9.77239,9.53270
49.41799,0.75886,0.08513,0.82133,0.23151,-0.11547,0.01559,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45177,826.22088,834.19879,0.61227,12.57257,0.30820,-0.23880,-9.33411,9.77239,9.53358
49.41899,0.75886,0.08513,0.82133,0.23103,-0.12284,0.01686,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45252,826.29064,834.19879,0.61232,12.57262,0.30820,-0.23807,-9.40613,9.77239,9.53431
49.41999,0.75886,0.08513,0.82133,0.23103,-0.12284,0.01686,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45252,826.29064,834.19879,0.61232,12.57268,0.30820,-0.23734,-9.40613,9.77239,9.53505
49.42100,0.75886,0.08513,0.82133,0.23762,-0.12802,0.01188,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45316,826.34979,834.19879,0.61237,12.57274,0.30820,-0.23670,-9.45596,9.77239,9.53568
49.42200,0.75886,0.08513,0.82133,0.23762,-0.12802,0.01188,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45316,826.34979,834.19879,0.61237,12.57280,0.30820,-0.23607,-9.45596,9.77239,9.53631
49.42300,0.75886,0.08513,0.82133,0.24151,-0.12631,0.00632,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45380,826.40893,831.10913,0.61242,12.57286,0.30820,-0.23534,-9.40645,9.77239,9.53704
49.42399,0.75886,0.08513,0.82133,0.24151,-0.12631,0.00632,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45380,826.40893,835.75225,0.61242,12.57293,0.30820,-0.23461,-9.40645,9.77239,9.53777
49.42499,0.75886,0.08513,0.82133,0.23871,-0.12682,0.00148,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45448,826.47192,835.75225,0.61247,12.57300,0.30820,-0.23389,-9.41154,9.77239,9.53850
49.42599,0.75886,0.08513,0.82133,0.23871,-0.12682,0.00148,0.05533,-0.02108,1.79826,0.03609,-0.00645,1.63349,0.02204,0.01113,-0.29349,-0.30820,-4.45448,826.47192,835.75225,0.61247,12.57308,0.30800,-0.23316,-9.41153,9.77239,9.53922
49.42699,0.73547,0.01756,0.82273,0.23871,-0.13379,-0.00590,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45793,826.79193,835.75225,0.61276,12.57315,0.30800,-0.23267,-9.53312,9.77856,9.54588
49.42800,0.73547,0.01756,0.82273,0.23871,-0.13379,-0.00590,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45793,826.79193,835.75225,0.61276,12.57324,0.30800,-0.23218,-9.53312,9.77856,9.54638
49.42900,0.73547,0.01756,0.82273,0.24368,-0.13845,-0.01291,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45830,826.82629,835.75225,0.61278,12.57332,0.30800,-0.23188,-9.62753,9.77856,9.54668
49.43000,0.73547,0.01756,0.82273,0.24368,-0.13845,-0.01291,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45830,826.82629,834.97479,0.61278,12.57341,0.30800,-0.23158,-9.62753,9.77856,9.54698
49.43099,0.73547,0.01756,0.82273,0.24481,-0.13886,-0.01427,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45855,826.84942,831.87939,0.61279,12.57351,0.30800,-0.23135,-9.66236,9.77856,9.54721
49.43199,0.73547,0.01756,0.82273,0.24481,-0.13886,-0.01427,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45855,826.84942,831.87939,0.61279,12.57361,0.30800,-0.23111,-9.66236,9.77856,9.54745
49.43299,0.73547,0.01756,0.82273,0.24283,-0.14378,-0.01403,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45866,826.86029,832.65112,0.61279,12.57371,0.30800,-0.23110,-9.76941,9.77856,9.54746
49.43399,0.73547,0.01756,0.82273,0.24283,-0.14378,-0.01403,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45866,826.86029,832.65112,0.61279,12.57382,0.30800,-0.23108,-9.76941,9.77856,9.54748
49.43500,0.73547,0.01756,0.82273,0.24681,-0.15231,-0.01899,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45853,826.84820,831.87939,0.61277,12.57394,0.30800,-0.23137,-9.92750,9.77856,9.54718
49.43600,0.73547,0.01756,0.82273,0.24681,-0.15231,-0.01899,0.05536,-0.02460,1.79826,0.03873,-0.00760,1.63370,0.02175,0.01262,-0.29349,-0.30800,-4.45853,826.84820,831.87939,0.61277,12.57406,0.30780,-0.23167,-9.92750,9.77856,9.54689
49.43700,0.66974,0.06883,0.82112,0.25349,-0.15431,-0.02669,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45664,826.67248,831.87939,0.61260,12.57418,0.30780,-0.23205,-9.96205,9.77518,9.54313
49.43799,0.66974,0.06883,0.82112,0.25349,-0.15431,-0.02669,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45664,826.67248,831.10913,0.61260,12.57431,0.30780,-0.23242,-9.96205,9.77518,9.54275
49.43899,0.66974,0.06883,0.82112,0.25290,-0.15114,-0.03199,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45636,826.64660,831.10913,0.61256,12.57443,0.30780,-0.23264,-9.88733,9.77518,9.54253
49.43999,0.66974,0.06883,0.82112,0.25290,-0.15114,-0.03199,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45636,826.64660,831.10913,0.61256,12.57456,0.30780,-0.23287,-9.88733,9.77518,9.54230
49.44100,0.66974,0.06883,0.82112,0.24922,-0.15234,-0.03669,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45618,826.63018,831.10913,0.61254,12.57470,0.30780,-0.23302,-9.85208,9.77518,9.54215
49.44200,0.66974,0.06883,0.82112,0.24922,-0.15234,-0.03669,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45618,826.63018,831.87939,0.61254,12.57483,0.30780,-0.23318,-9.85208,9.77518,9.54200
49.44300,0.66974,0.06883,0.82112,0.25232,-0.15609,-0.04219,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45608,826.62097,831.87939,0.61251,12.57497,0.30780,-0.23324,-9.80490,9.77518,9.54194
49.44400,0.66974,0.06883,0.82112,0.25232,-0.15609,-0.04219,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45608,826.62097,831.87939,0.61251,12.57511,0.30780,-0.23330,-9.80490,9.77518,9.54188
49.44499,0.66974,0.06883,0.82112,0.25835,-0.15545,-0.04361,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45616,826.62860,831.87939,0.61251,12.57525,0.30780,-0.23306,-9.65757,9.77518,9.54211
49.44599,0.66974,0.06883,0.82112,0.25835,-0.15545,-0.04361,0.05289,-0.02383,1.79826,0.04146,-0.00893,1.63360,0.02144,0.01169,-0.29349,-0.30780,-4.45616,826.62860,831.87939,0.61251,12.57540,0.30780,-0.23282,-9.65756,9.77518,9.54235
49.44699,0.68725,0.11013,0.82093,0.26025,-0.15501,-0.04037,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45650,826.65936,831.87939,0.61252,12.57555,0.30780,-0.23239,-9.55721,9.77522,9.54282
49.44800,0.68725,0.11013,0.82093,0.26025,-0.15501,-0.04037,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45650,826.65936,831.87939,0.61252,12.57570,0.30780,-0.23195,-9.55721,9.77522,9.54326
49.44900,0.68725,0.11013,0.82093,0.26314,-0.16010,-0.04015,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45686,826.69317,833.42425,0.61254,12.57585,0.30780,-0.23161,-9.60268,9.77522,9.54360
49.45000,0.68725,0.11013,0.82093,0.26314,-0.16010,-0.04015,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45686,826.69317,833.42425,0.61254,12.57600,0.30780,-0.23126,-9.60268,9.77522,9.54395
49.45100,0.68725,0.11013,0.82093,0.27077,-0.16245,-0.04569,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45716,826.72064,833.42425,0.61255,12.57616,0.30780,-0.23097,-9.63027,9.77522,9.54424
49.45199,0.68725,0.11013,0.82093,0.27077,-0.16245,-0.04569,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45716,826.72064,833.42425,0.61255,12.57632,0.30780,-0.23068,-9.63027,9.77522,9.54453
49.45299,0.68725,0.11013,0.82093,0.27446,-0.15621,-0.05120,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45750,826.75274,831.87939,0.61256,12.57648,0.30780,-0.23023,-9.55049,9.77522,9.54498
49.45399,0.68725,0.11013,0.82093,0.27446,-0.15621,-0.05120,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45750,826.75274,830.34033,0.61256,12.57664,0.30780,-0.22978,-9.55049,9.77522,9.54543
49.45500,0.68725,0.11013,0.82093,0.27122,-0.15143,-0.05463,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45795,826.79431,830.34033,0.61258,12.57681,0.30780,-0.22927,-9.51927,9.77522,9.54594
49.45600,0.68725,0.11013,0.82093,0.27122,-0.15143,-0.05463,0.05359,-0.02239,1.79826,0.04433,-0.01041,1.63325,0.02144,0.01169,-0.29349,-0.30780,-4.45795,826.79431,847.59008,0.61258,12.57698,0.30780,-0.22876,-9.51927,9.77522,9.54645
49.45700,0.67355,0.08297,0.82408,0.27204,-0.15511,-0.05938,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45181,826.22460,1144.16564,0.61204,12.57715,0.30780,-0.22845,-9.60752,9.76125,9.53279
49.45800,0.67355,0.08297,0.82408,0.27204,-0.15511,-0.05938,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45181,826.22460,1508.56787,0.61204,12.57732,0.30780,-0.22815,-9.60752,9.76125,9.53310
49.45899,0.67355,0.08297,0.82408,0.28038,-0.15885,-0.06332,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45203,826.24487,1508.56787,0.61205,12.57749,0.30780,-0.22798,-9.68113,9.76125,9.53326
49.45999,0.67355,0.08297,0.82408,0.28038,-0.15885,-0.06332,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45203,826.24487,1508.56787,0.61205,12.57767,0.30780,-0.22782,-9.68113,9.76125,9.53342
49.46099,0.67355,0.08297,0.82408,0.28578,-0.15766,-0.06128,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45215,826.25653,841.23516,0.61204,12.57785,0.30780,-0.22771,-9.70637,9.76125,9.53353
49.46200,0.67355,0.08297,0.82408,0.28578,-0.15766,-0.06128,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45215,826.25653,841.23516,0.61204,12.57803,0.30780,-0.22761,-9.70637,9.76125,9.53364
49.46300,0.67355,0.08297,0.82408,0.28555,-0.15826,-0.05745,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45216,826.25701,841.23516,0.61202,12.57821,0.30780,-0.22771,-9.81115,9.76125,9.53354
49.46400,0.67355,0.08297,0.82408,0.28555,-0.15826,-0.05745,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45216,826.25701,841.23516,0.61202,12.57839,0.30780,-0.22780,-9.81115,9.76125,9.53344
49.46500,0.67355,0.08297,0.82408,0.28859,-0.16062,-0.06002,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45191,826.23364,841.23516,0.61198,12.57858,0.30780,-0.22824,-9.98124,9.76125,9.53300
49.46599,0.67355,0.08297,0.82408,0.28859,-0.16062,-0.06002,0.05370,-0.02382,1.79826,0.04736,-0.01190,1.63284,0.02144,0.00692,-0.29349,-0.30780,-4.45191,826.23364,840.44744,0.61198,12.57876,0.30780,-0.22868,-9.98124,9.76125,9.53256
49.46699,0.65997,0.12423,0.82455,0.29487,-0.15594,-0.06749,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45140,826.18640,838.87658,0.61192,12.57895,0.30780,-0.22921,-10.02454,9.76112,9.53191
49.46799,0.65997,0.12423,0.82455,0.29487,-0.15594,-0.06749,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45140,826.18640,838.87658,0.61192,12.57914,0.30780,-0.22974,-10.02454,9.76112,9.53138
49.46900,0.65997,0.12423,0.82455,0.29603,-0.14658,-0.07378,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45100,826.14947,836.53112,0.61187,12.57934,0.30780,-0.23006,-9.92328,9.76112,9.53106
49.47000,0.65997,0.12423,0.82455,0.29603,-0.14658,-0.07378,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45100,826.14947,835.75225,0.61187,12.57953,0.30780,-0.23039,-9.92328,9.76112,9.53073
49.47100,0.65997,0.12423,0.82455,0.29495,-0.14376,-0.07973,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45076,826.12762,833.42425,0.61183,12.57973,0.30780,-0.23057,-9.85158,9.76112,9.53055
49.47200,0.65997,0.12423,0.82455,0.29495,-0.14376,-0.07973,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45076,826.12762,834.19879,0.61183,12.57992,0.30780,-0.23075,-9.85158,9.76112,9.53037
49.47299,0.65997,0.12423,0.82455,0.30013,-0.14616,-0.08730,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45062,826.11462,835.75225,0.61180,12.58012,0.30780,-0.23087,-9.82057,9.76112,9.53025
49.47399,0.65997,0.12423,0.82455,0.30013,-0.14616,-0.08730,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45062,826.11462,835.75225,0.61180,12.58032,0.30780,-0.23099,-9.82057,9.76112,9.53013
49.47499,0.65997,0.12423,0.82455,0.30709,-0.14423,-0.09181,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45060,826.11218,834.19879,0.61178,12.58052,0.30780,-0.23093,-9.73065,9.76112,9.53019
49.47600,0.65997,0.12423,0.82455,0.30709,-0.14423,-0.09181,0.05395,-0.02270,1.79826,0.05054,-0.01344,1.63229,0.02144,0.00692,-0.29349,-0.30780,-4.45060,826.11218,835.75225,0.61178,12.58072,0.30760,-0.23086,-9.73070,9.76112,9.53025
49.47700,0.63328,0.12251,0.82813,0.30775,-0.14017,-0.09149,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45631,826.64178,834.19879,0.61224,12.58093,0.30760,-0.23065,-9.66489,9.77307,9.54242
49.47800,0.63328,0.12251,0.82813,0.30775,-0.14017,-0.09149,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45631,826.64178,835.75225,0.61224,12.58113,0.30760,-0.23043,-9.66489,9.77307,9.54263
49.47900,0.63328,0.12251,0.82813,0.30752,-0.14062,-0.09371,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45646,826.65588,835.75225,0.61224,12.58134,0.30760,-0.23032,-9.71881,9.77307,9.54274
49.47999,0.63328,0.12251,0.82813,0.30752,-0.14062,-0.09371,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45646,826.65588,835.75225,0.61224,12.58155,0.30760,-0.23022,-9.71881,9.77307,9.54285
49.48099,0.63328,0.12251,0.82813,0.31258,-0.13998,-0.10275,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45653,826.66217,837.31140,0.61222,12.58176,0.30760,-0.23018,-9.75552,9.77307,9.54289
49.48199,0.63328,0.12251,0.82813,0.31258,-0.13998,-0.10275,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45653,826.66217,841.23516,0.61222,12.58198,0.30760,-0.23014,-9.75552,9.77307,9.54292
49.48300,0.63328,0.12251,0.82813,0.31539,-0.13216,-0.11360,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45663,826.67205,841.23516,0.61221,12.58219,0.30760,-0.22995,-9.67615,9.77307,9.54312
49.48400,0.63328,0.12251,0.82813,0.31539,-0.13216,-0.11360,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45663,826.67205,837.31140,0.61221,12.58241,0.30760,-0.22976,-9.67615,9.77307,9.54331
49.48500,0.63328,0.12251,0.82813,0.31084,-0.12539,-0.12289,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45685,826.69256,840.44744,0.61221,12.58262,0.30760,-0.22948,-9.63271,9.77307,9.54359
49.48600,0.63328,0.12251,0.82813,0.31084,-0.12539,-0.12289,0.05367,-0.02303,1.79826,0.05388,-0.01484,1.63154,0.02115,0.01062,-0.29349,-0.30760,-4.45685,826.69256,840.44744,0.61221,12.58284,0.30739,-0.22920,-9.63269,9.77307,9.54387
49.48699,0.63869,0.13876,0.83201,0.30819,-0.12644,-0.13256,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45890,826.88250,840.44744,0.61236,12.58305,0.30739,-0.22905,-9.70339,9.77703,9.54798
49.48799,0.63869,0.13876,0.83201,0.30819,-0.12644,-0.13256,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45890,826.88250,837.31140,0.61236,12.58327,0.30739,-0.22890,-9.70339,9.77703,9.54812
49.48899,0.63869,0.13876,0.83201,0.31231,-0.12734,-0.14023,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45900,826.89190,837.31140,0.61235,12.58349,0.30739,-0.22883,-9.74192,9.77703,9.54819
49.49000,0.63869,0.13876,0.83201,0.31231,-0.12734,-0.14023,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45900,826.89190,834.97479,0.61235,12.58370,0.30739,-0.22876,-9.74192,9.77703,9.54826
49.49100,0.63869,0.13876,0.83201,0.31459,-0.12260,-0.14098,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45910,826.90130,834.97479,0.61233,12.58392,0.30739,-0.22861,-9.70398,9.77703,9.54841
49.49200,0.63869,0.13876,0.83201,0.31459,-0.12260,-0.14098,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45910,826.90130,834.19879,0.61233,12.58413,0.30739,-0.22847,-9.70398,9.77703,9.54856
49.49300,0.63869,0.13876,0.83201,0.31231,-0.11913,-0.13917,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45921,826.91107,831.87939,0.61232,12.58435,0.30739,-0.22839,-9.73766,9.77703,9.54864
49.49399,0.63869,0.13876,0.83201,0.31231,-0.11913,-0.13917,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45921,826.91107,834.19879,0.61232,12.58456,0.30739,-0.22831,-9.73766,9.77703,9.54871
49.49499,0.63869,0.13876,0.83201,0.31366,-0.11831,-0.14360,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45916,826.90686,834.19879,0.61230,12.58478,0.30739,-0.22849,-9.86461,9.77703,9.54854
49.49599,0.63869,0.13876,0.83201,0.31366,-0.11831,-0.14360,0.05490,-0.02278,1.79826,0.05736,-0.01616,1.63052,0.02084,0.01143,-0.29349,-0.30739,-4.45916,826.90686,834.19879,0.61230,12.58499,0.30739,-0.22866,-9.86461,9.77703,9.54836
49.49700,0.60216,0.15428,0.83768,0.31804,-0.11090,-0.15337,0.05454,-0.02239,1.79826,0.06082,-0.01733,1.62914,0.02084,0.01143,-0.29349,-0.30739,-4.45883,826.87561,834.97479,0.61225,12.58521,0.30739,-0.22893,-9.91256,9.77676,9.54782
49.49800,0.60216,0.15428,0.83768,0.31804,-0.11090,-0.15337,0.05454,-0.02239,1.79826,0.06082,-0.01733,1.62914,0.02084,0.01143,-0.29349,-0.30739,-4.45883,826.87561,834.19879,0.61225,12.58543,0.30739,-0.22920,-9.91256,9.77676,9.54755
49.49900,0.60216,0.15428,0.83768,0.31637,-0.09718,-0.16189,0.05454,-0.02239,1.79826,0.06082,-0.01733,1.62914,0.02084,0.01143,-0.29349,-0.30739,-4.45864,826.85809,834.19879,0.61221,12.58564,0.30739,-0.22934,-9.84351,9.77676,9.54741
49.50000,0.60216,0.15428,0.83768,0.31637,-0.09718,-0.16189,0.05454,-0.02239,1.79826,0.06082,-0.01733,1.62914,0.02084,0.01143,-0.29349,-0.30739,-4.45864,826.85809,837.31140,0.61221,12.58586,0.30739,-0.22947,-9.84351,9.77676,9.54728
49.50099,0.60216,0.15428,0.83768,0.31151,-0.08831,-0.16898,0.05454,-0.02239,1.79826,0.06082,-0.01733,1.62914,0.02084,0.01143,-0.29349,-0.30739,-4.45855,826.84967,834.19879,0.61218,12.58607,0.30739,-0.22953,-9.80717,9.77676,9.54722
49.50199,0.60216,0.15428,0.83768,0.31151,-0.08831,-0.16898,0.05454,-0.02239,1.79826,0.06082,-0.01733,1.62914,0.02084,0.01143,-0.29349,-0.30739,-4.45855,826.84967,837.31140,0.61218,12.58629,0.30739,-0.22959,-9.80717,9.77676,9.54716
49.50299,0.60216,0.15428,0.83768,0.31350,-0.08482,-0.17598,0.05454,-0.02239,1.79826,0.06082,-0.01733,1.62914,0.02084,0.01143,-0.29349,-0.30739,-4.45846,826.84197,837.31140,0.61215,12.58650,0.30739,-0.22971,-9.83550,9.77676,9.54704
49.50400,0.60216,0.15428,0.83768,0.31350,-0.08482,-0.17598,0.05454,-0.02239,1.79826,0.06082,-0.01733,1.62914,0.02084,0.01143,-0.29349,-0.30739,-4.45846,826.84197,837.31140,0.61215,12.58671,0.30739,-0.22983,-9.83550,9.77676,9.54692
