time,imu gyro data x,imu gyro data y,imu gyro data z,imu acc data x,imu acc data y,imu acc data z,ekf acc data x,ekf acc data y,ekf acc data z,ekf _state vel,gps_vel_z,output_delayed_vel_z,output_delayed_pos_z,state attitude x,state attitude y,state attitude z,state velocity x,state velocity y,state velocity z,state position x,state position y,state position z,front_servo out,right_servo out,back_servo out,left_servo out,motor out,bettery voltage
11.67399,-0.14442,-0.07647,0.36851,-0.62685,-0.99531,-10.05839,-0.57757,1.01138,0.00429,-0.24802,0,-0.27795,-0.03882,0.00729,2.03116,-110.67179,-0.09716,0.27601,-0.32332,-0.02105,0.03682,0.12592,0,0,0,0,0,15.49788
11.675,-0.14442,-0.07647,0.36851,-0.62685,-0.99531,-10.05839,-0.57453,1.10719,-0.06548,-0.24291,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49847
11.67599,-0.14815,-0.07301,0.36079,-0.63164,-1.04794,-10.10146,-0.57453,1.10719,-0.06548,-0.24291,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49847
11.677,-0.14815,-0.07301,0.36079,-0.63164,-1.04794,-10.10146,-0.57453,1.10719,-0.06548,-0.24291,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49847
11.678,-0.15241,-0.06848,0.35359,-0.60292,-1.00009,-10.1206,-0.57453,1.10719,-0.06548,-0.24291,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49847
11.67899,-0.15241,-0.06848,0.35359,-0.60292,-1.00009,-10.1206,-0.57453,1.10719,-0.06548,-0.24291,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49847
11.68,-0.15428,-0.06528,0.34853,-0.58378,-0.95703,-10.15888,-0.57453,1.10719,-0.06548,-0.24291,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49932
11.68099,-0.15428,-0.06528,0.34853,-0.58378,-0.95703,-10.15888,-0.57453,1.10719,-0.06548,-0.24291,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49932
11.682,-0.15747,-0.06235,0.34373,-0.56943,-0.92353,-10.11103,-0.57453,1.10719,-0.06548,-0.24291,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49932
11.68299,-0.15747,-0.06235,0.34373,-0.56943,-0.92353,-10.11103,-0.57453,1.10719,-0.06548,-0.24291,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49932
11.684,-0.16334,-0.05862,0.33894,-0.51201,-0.99052,-10.14931,-0.57453,1.10719,-0.06548,-0.25163,0,-0.28342,-0.04099,0.00154,1.96566,-110.4397,-0.09427,0.28461,-0.32186,-0.02152,0.03935,0.12341,0,0,0,0,0,15.49932
11.685,-0.16334,-0.05862,0.33894,-0.51201,-0.99052,-10.14931,-0.59337,1.18842,-0.16292,-0.25163,0,-0.28342,-0.04099,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.50041
11.68599,-0.16627,-0.05409,0.33441,-0.52158,-0.98574,-10.11582,-0.59337,1.18842,-0.16292,-0.25147,0,-0.28342,-0.04099,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.50041
11.687,-0.16627,-0.05409,0.33441,-0.52158,-0.98574,-10.11582,-0.59337,1.18842,-0.16292,-0.24623,0,-0.29003,-0.04318,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.50041
11.68799,-0.17106,-0.05142,0.33067,-0.55029,-1.02402,-10.09667,-0.59337,1.18842,-0.16292,-0.24623,0,-0.29003,-0.04318,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.50041
11.689,-0.17106,-0.05142,0.33067,-0.55029,-1.02402,-10.09667,-0.59337,1.18842,-0.16292,-0.24623,0,-0.29003,-0.04318,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.50041
11.68999,-0.17559,-0.04689,0.32694,-0.56943,-1.03359,-10.09667,-0.59337,1.18842,-0.16292,-0.24623,0,-0.29003,-0.04318,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.5018
11.69099,-0.17559,-0.04689,0.32694,-0.56943,-1.03359,-10.09667,-0.59337,1.18842,-0.16292,-0.24623,0,-0.29003,-0.04318,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.5018
11.692,-0.17959,-0.04156,0.32375,-0.6125,-1.01445,-10.06796,-0.59337,1.18842,-0.16292,-0.24623,0,-0.29003,-0.04318,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.5018
11.69299,-0.17959,-0.04156,0.32375,-0.6125,-1.01445,-10.06796,-0.59337,1.18842,-0.16292,-0.24623,0,-0.29003,-0.04318,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.5018
11.694,-0.18465,-0.03623,0.32028,-0.6125,-1.01923,-10.07275,-0.59337,1.18842,-0.16292,-0.25515,0,-0.29003,-0.04318,-0.01683,1.8997,-110.21866,-0.0926,0.29142,-0.32125,-0.02194,0.04194,0.12097,0,0,0,0,0,15.5018
11.69499,-0.18465,-0.03623,0.32028,-0.6125,-1.01923,-10.07275,-0.61634,1.20205,-0.25709,-0.24976,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50312
11.696,-0.19105,-0.02797,0.31842,-0.66035,-1.01923,-10.04404,-0.61634,1.20205,-0.25709,-0.24976,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50312
11.69699,-0.19105,-0.02797,0.31842,-0.66035,-1.01923,-10.04404,-0.61634,1.20205,-0.25709,-0.24976,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50312
11.69799,-0.19771,-0.01998,0.31415,-0.71777,-1.03837,-10.04404,-0.61634,1.20205,-0.25709,-0.24976,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50312
11.699,-0.19771,-0.01998,0.31415,-0.71777,-1.03837,-10.04404,-0.61634,1.20205,-0.25709,-0.24976,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50312
11.69999,-0.20837,-0.01225,0.31122,-0.77519,-0.98095,-9.98662,-0.61634,1.20205,-0.25709,-0.24976,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50413
11.701,-0.20837,-0.01225,0.31122,-0.77519,-0.98095,-9.98662,-0.61634,1.20205,-0.25709,-0.24976,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50413
11.70199,-0.2145,-0.00612,0.30669,-0.74648,-1.03359,-9.96269,-0.61634,1.20205,-0.25709,-0.24976,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50413
11.703,-0.2145,-0.00612,0.30669,-0.74648,-1.03359,-9.96269,-0.61634,1.20205,-0.25709,-0.24976,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50413
11.704,-0.21849,-0.00239,0.30136,-0.75605,-1.0288,-9.97705,-0.61634,1.20205,-0.25709,-0.25746,0,-0.29664,-0.04538,-0.03794,1.83348,-110.00913,-0.09132,0.29572,-0.32157,-0.0223,0.0445,0.1186,0,0,0,0,0,15.50413
11.70499,-0.21849,-0.00239,0.30136,-0.75605,-1.0288,-9.97705,-0.64081,1.21598,-0.28802,-0.25746,0,-0.29664,-0.04538,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50509
11.706,-0.22436,0.00346,0.29364,-0.68427,-1.01445,-10.02011,-0.64081,1.21598,-0.28802,-0.25745,0,-0.29664,-0.04538,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50509
11.70699,-0.22436,0.00346,0.29364,-0.68427,-1.01445,-10.02011,-0.64081,1.21598,-0.28802,-0.25191,0,-0.3019,-0.04759,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50509
11.708,-0.23075,0.00719,0.28538,-0.65556,-0.99531,-9.96269,-0.64081,1.21598,-0.28802,-0.25191,0,-0.3019,-0.04759,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50509
11.70899,-0.23075,0.00719,0.28538,-0.65556,-0.99531,-9.96269,-0.64081,1.21598,-0.28802,-0.25191,0,-0.3019,-0.04759,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50509
11.71,-0.23342,0.01305,0.27632,-0.6125,-0.95224,-9.96269,-0.64081,1.21598,-0.28802,-0.25191,0,-0.3019,-0.04759,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50608
11.711,-0.23342,0.01305,0.27632,-0.6125,-0.95224,-9.96269,-0.64081,1.21598,-0.28802,-0.25191,0,-0.3019,-0.04759,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50608
11.71199,-0.23608,0.02078,0.26832,-0.58857,-0.93789,-9.98662,-0.64081,1.21598,-0.28802,-0.25191,0,-0.3019,-0.04759,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50608
11.713,-0.23608,0.02078,0.26832,-0.58857,-0.93789,-9.98662,-0.64081,1.21598,-0.28802,-0.25191,0,-0.3019,-0.04759,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50608
11.71399,-0.24008,0.02558,0.26273,-0.53115,-0.9666,-10.00097,-0.64081,1.21598,-0.28802,-0.25772,0,-0.3019,-0.04759,-0.07181,1.77788,-109.81276,-0.09072,0.29877,-0.32239,-0.02262,0.04709,0.11628,0,0,0,0,0,15.50608
11.715,-0.24008,0.02558,0.26273,-0.53115,-0.9666,-10.00097,-0.64736,1.25457,-0.25501,-0.25204,0,-0.3019,-0.04759,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50699
11.71599,-0.24354,0.03224,0.259,-0.5455,-0.9666,-9.96269,-0.64736,1.25457,-0.25501,-0.25204,0,-0.30512,-0.04979,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50699
11.717,-0.24354,0.03224,0.259,-0.5455,-0.9666,-9.96269,-0.64736,1.25457,-0.25501,-0.25204,0,-0.30512,-0.04979,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50699
11.718,-0.24621,0.0389,0.25686,-0.579,-1.01923,-9.94355,-0.64736,1.25457,-0.25501,-0.25204,0,-0.30512,-0.04979,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50699
11.71899,-0.24621,0.0389,0.25686,-0.579,-1.01923,-9.94355,-0.64736,1.25457,-0.25501,-0.25204,0,-0.30512,-0.04979,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50699
11.72,-0.24914,0.04343,0.25553,-0.58378,-1.0288,-10.01054,-0.64736,1.25457,-0.25501,-0.25204,0,-0.30512,-0.04979,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50773
11.72099,-0.24914,0.04343,0.25553,-0.58378,-1.0288,-10.01054,-0.64736,1.25457,-0.25501,-0.25204,0,-0.30512,-0.04979,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50773
11.722,-0.24674,0.04556,0.25287,-0.5455,-1.10058,-9.92441,-0.64736,1.25457,-0.25501,-0.25204,0,-0.30512,-0.04979,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50773
11.72299,-0.24674,0.04556,0.25287,-0.5455,-1.10058,-9.92441,-0.64736,1.25457,-0.25501,-0.25204,0,-0.30512,-0.04979,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50773
11.72399,-0.24621,0.04956,0.24887,-0.59335,-1.04794,-9.94834,-0.64736,1.25457,-0.25501,-0.25602,0,-0.30512,-0.04979,-0.11999,1.73636,-109.62921,-0.08991,0.30063,-0.32301,-0.02292,0.04966,0.11402,0,0,0,0,0,15.50773
11.725,-0.24621,0.04956,0.24887,-0.59335,-1.04794,-9.94834,-0.65705,1.23248,-0.21158,-0.25602,0,-0.30512,-0.04979,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50808
11.72599,-0.24541,0.05595,0.24461,-0.57421,-1.00966,-9.8957,-0.65705,1.23248,-0.21158,-0.25698,0,-0.30512,-0.04979,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50808
11.727,-0.24541,0.05595,0.24461,-0.57421,-1.00966,-9.8957,-0.65705,1.23248,-0.21158,-0.25117,0,-0.30642,-0.05197,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50808
11.72799,-0.24381,0.06022,0.23928,-0.60771,-0.98574,-9.81435,-0.65705,1.23248,-0.21158,-0.25117,0,-0.30642,-0.05197,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50808
11.729,-0.24381,0.06022,0.23928,-0.60771,-0.98574,-9.81435,-0.65705,1.23248,-0.21158,-0.25117,0,-0.30642,-0.05197,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50808
11.72999,-0.24168,0.06181,0.23635,-0.62685,-0.95703,-9.80478,-0.65705,1.23248,-0.21158,-0.25117,0,-0.30642,-0.05197,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50822
11.73099,-0.24168,0.06181,0.23635,-0.62685,-0.95703,-9.80478,-0.65705,1.23248,-0.21158,-0.25117,0,-0.30642,-0.05197,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50822
11.732,-0.23848,0.06368,0.23128,-0.63164,-0.91875,-9.81435,-0.65705,1.23248,-0.21158,-0.25117,0,-0.30642,-0.05197,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50822
11.73299,-0.23848,0.06368,0.23128,-0.63164,-0.91875,-9.81435,-0.65705,1.23248,-0.21158,-0.25117,0,-0.30642,-0.05197,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50822
11.734,-0.23635,0.06448,0.22755,-0.59814,-0.88525,-9.80957,-0.65705,1.23248,-0.21158,-0.25357,0,-0.30642,-0.05197,-0.18359,1.71126,-109.4608,-0.08939,0.30216,-0.3231,-0.02318,0.05223,0.11183,0,0,0,0,0,15.50822
11.73499,-0.23635,0.06448,0.22755,-0.59814,-0.88525,-9.80957,-0.68934,1.2025,-0.15909,-0.24763,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50846
11.736,-0.23581,0.06634,0.22675,-0.61728,-0.85654,-9.80478,-0.68934,1.2025,-0.15909,-0.24763,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50846
11.737,-0.23581,0.06634,0.22675,-0.61728,-0.85654,-9.80478,-0.68934,1.2025,-0.15909,-0.24763,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50846
11.73799,-0.23475,0.07034,0.22596,-0.57421,-0.79433,-9.84306,-0.68934,1.2025,-0.15909,-0.24763,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50846
11.739,-0.23475,0.07034,0.22596,-0.57421,-0.79433,-9.84306,-0.68934,1.2025,-0.15909,-0.24763,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50846
11.73999,-0.23368,0.07407,0.22329,-0.65556,-0.76083,-9.78564,-0.68934,1.2025,-0.15909,-0.24763,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50868
11.741,-0.23368,0.07407,0.22329,-0.65556,-0.76083,-9.78564,-0.68934,1.2025,-0.15909,-0.24763,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50868
11.74199,-0.23102,0.07727,0.21983,-0.61728,-0.81347,-9.80478,-0.68934,1.2025,-0.15909,-0.24763,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50868
11.743,-0.23102,0.07727,0.21983,-0.61728,-0.81347,-9.80478,-0.68934,1.2025,-0.15909,-0.24763,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50868
11.744,-0.22862,0.07967,0.2153,-0.60771,-0.80869,-9.74736,-0.68934,1.2025,-0.15909,-0.24865,0,-0.30598,-0.05409,-0.25217,1.68937,-109.30451,-0.09038,0.30262,-0.32262,-0.02341,0.05473,0.1097,0,0,0,0,0,15.50868
11.74499,-0.22862,0.07967,0.2153,-0.60771,-0.80869,-9.74736,-0.66771,1.17791,-0.08319,-0.24866,0,-0.30598,-0.05409,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50864
11.746,-0.22462,0.08207,0.21077,-0.59335,-0.78476,-9.74736,-0.66771,1.17791,-0.08319,-0.24933,0,-0.30598,-0.05409,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50864
11.74699,-0.22462,0.08207,0.21077,-0.59335,-0.78476,-9.74736,-0.66771,1.17791,-0.08319,-0.24329,0,-0.30404,-0.05616,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50864
11.748,-0.22009,0.085,0.20837,-0.51679,-0.74648,-9.74736,-0.66771,1.17791,-0.08319,-0.24329,0,-0.30404,-0.05616,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50864
11.74899,-0.22009,0.085,0.20837,-0.51679,-0.74648,-9.74736,-0.66771,1.17791,-0.08319,-0.24329,0,-0.30404,-0.05616,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50864
11.75,-0.21663,0.08553,0.20384,-0.53593,-0.84218,-9.733,-0.66771,1.17791,-0.08319,-0.24329,0,-0.30404,-0.05616,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50849
11.751,-0.21663,0.08553,0.20384,-0.53593,-0.84218,-9.733,-0.66771,1.17791,-0.08319,-0.24329,0,-0.30404,-0.05616,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50849
11.75199,-0.21263,0.08633,0.20437,-0.48808,-0.81347,-9.70429,-0.66771,1.17791,-0.08319,-0.24329,0,-0.30404,-0.05616,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50849
11.753,-0.21263,0.08633,0.20437,-0.48808,-0.81347,-9.70429,-0.66771,1.17791,-0.08319,-0.24329,0,-0.30404,-0.05616,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50849
11.75399,-0.20757,0.08739,0.20091,-0.45937,-0.78955,-9.69472,-0.66771,1.17791,-0.08319,-0.24338,0,-0.30404,-0.05616,-0.32604,1.68117,-109.16187,-0.09351,0.30482,-0.32128,-0.02365,0.05721,0.10765,0,0,0,0,0,15.50849
11.755,-0.20757,0.08739,0.20091,-0.45937,-0.78955,-9.69472,-0.60804,1.14427,-0.01282,-0.23725,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50844
11.75599,-0.20224,0.08793,0.19904,-0.45458,-0.8039,-9.71386,-0.60804,1.14427,-0.01282,-0.23725,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50844
11.75699,-0.20224,0.08793,0.19904,-0.45458,-0.8039,-9.71386,-0.60804,1.14427,-0.01282,-0.23725,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50844
11.758,-0.19691,0.08953,0.19931,-0.41152,-0.77519,-9.65166,-0.60804,1.14427,-0.01282,-0.23725,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50844
11.75899,-0.19691,0.08953,0.19931,-0.41152,-0.77519,-9.65166,-0.60804,1.14427,-0.01282,-0.23725,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50844
11.76,-0.19052,0.09113,0.20011,-0.42109,-0.7082,-9.66601,-0.60804,1.14427,-0.01282,-0.23725,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50864
11.76099,-0.19052,0.09113,0.20011,-0.42109,-0.7082,-9.66601,-0.60804,1.14427,-0.01282,-0.23725,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50864
11.762,-0.18652,0.09166,0.20224,-0.43544,-0.75605,-9.59902,-0.60804,1.14427,-0.01282,-0.23725,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50864
11.76299,-0.18652,0.09166,0.20224,-0.43544,-0.75605,-9.59902,-0.60804,1.14427,-0.01282,-0.23725,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50864
11.76399,-0.18226,0.09113,0.20411,-0.3541,-0.73691,-9.6038,-0.60804,1.14427,-0.01282,-0.23704,0,-0.30102,-0.05814,-0.39755,1.67078,-109.02753,-0.09804,0.30725,-0.31905,-0.0239,0.05965,0.10569,0,0,0,0,0,15.50864
11.765,-0.18226,0.09113,0.20411,-0.3541,-0.73691,-9.6038,-0.57989,1.07781,0.05446,-0.23704,0,-0.30102,-0.05814,-0.46371,1.668,-108.90196,-0.10359,0.31082,-0.31596,-0.02419,0.06207,0.10382,0,0,0,0,0,15.50884
11.76599,-0.17639,0.09219,0.20464,-0.4163,-0.72734,-9.59902,-0.57989,1.07781,0.05446,-0.23714,0,-0.30102,-0.05814,-0.46371,1.668,-108.90196,-0.10359,0.31082,-0.31596,-0.02419,0.06207,0.10382,0,0,0,0,0,15.50884
11.767,-0.17639,0.09219,0.20464,-0.4163,-0.72734,-9.59902,-0.57989,1.07781,0.05446,-0.23095,0,-0.29756,-0.06003,-0.46371,1.668,-108.90196,-0.10359,0.31082,-0.31596,-0.02419,0.06207,0.10382,0,0,0,0,0,15.50884
11.76799,-0.17026,0.09406,0.20517,-0.39716,-0.69384,-9.62773,-0.57989,1.07781,0.05446,-0.23095,0,-0.29756,-0.06003,-0.46371,1.668,-108.90196,-0.10359,0.31082,-0.31596,-0.02419,0.06207,0.10382,0,0,0,0,0,15.50884
11.769,-0.17026,0.09406,0.20517,-0.39716,-0.69384,-9.62773,-0.57989,1.07781,0.05446,-0.23095,0,-0.29756,-0.06003,-0.46371,1.668,-108.90196,-0.10359,0.31082,-0.31596,-0.02419,0.06207,0.10382,0,0,0,0,0,15.50884
11.77,-0.1636,0.09219,0.2073,-0.44023,-0.61728,-9.62773,-0.57989,1.07781,0.05446,-0.23095,0,-0.29756,-0.06003,-0.46371,1.668,-108.90196,-0.10359,0.31082,-0.31596,-0.02419,0.06207,0.10382,0,0,0,0,0,15.50862
11.77099,-0.1636,0.09219,0.2073,-0.44023,-0.61728,-9.62773,-0.57989,1.07781,0.05446,-0.23095,0,-0.29756,-0.06003,-0.46371,1.668,-108.90196,-0.10359,0.31082,-0.31596,-0.02419,0.06207,0.10382,0,0,0,0,0,15.50862
